// Initial random seed:
23

// RunInitializeCallbacks():
initializeSLiMModelType(modelType = 'nonWF');
initializeSLiMOptions(dimensionality = 'xy');
initializeTreeSeq();
NUMGENS = 30
W = 50
SIGMA = 1.5
K = 5
A = 0.363636
SD = 1.5
SI = 1.5
SM = 1.5
L = 4
G = 2000000000
FECUN = 0.25
initializeMutationType(1, 0.5, "g", 0, 2);
initializeGenomicElementType(1, m1, 1);
initializeGenomicElement(g1, 0, 1999999999);
initializeMutationRate(0);
initializeRecombinationRate(1e-09);
initializeInteractionType(1, "xy", reciprocal=T, maxDistance=4.5);
initializeInteractionType(2, "xy", reciprocal=T, maxDistance=4.5);

// Starting run at generation <start>:
1 

gen stage pop_size births age density neighbor harm_neigh num_off time
56 late  3020 582 4.26391 3.322 5.57659 4.33236 1.08212 4.63656
57 early 3756 736 4.23243 4.1316 5.5005 4.30104 1.07907 4.71103
57 late  3025 581 4.26876 3.3275 5.5507 4.39216 1.09488 4.71195
58 early 3799 774 4.19531 4.1789 5.65053 4.33114 1.07002 4.78952
58 late  3019 609 4.18483 3.3209 5.70692 4.44304 1.05664 4.7905
59 early 3723 704 4.20441 4.0953 5.55883 4.24293 1.05882 4.86617
59 late  3033 574 4.19651 3.3363 5.60506 4.29372 1.05836 4.86713
60 early 3811 778 4.13566 4.1921 5.7336 4.37096 1.04067 4.94563
60 late  3100 623 4.11452 3.41 5.7351 4.41187 1.03258 4.94676
61 early 3862 762 4.10539 4.2482 5.77365 4.42509 1.03185 5.0263
61 late  3075 598 4.16098 3.3825 5.83762 4.545 1.04065 5.0274
62 early 3858 783 4.11353 4.2438 5.82705 4.40215 1.01529 5.11407
62 late  3076 626 4.16547 3.3836 5.85416 4.46644 1.03641 5.11519
63 early 3842 766 4.13561 4.2262 5.7835 4.37396 1.04191 5.19836
63 late  3100 603 4.13194 3.41 5.8389 4.51485 1.03516 5.20056
64 early 3857 757 4.12471 4.2427 5.8434 4.47203 1.03915 5.29705
64 late  3109 605 4.1605 3.4199 5.86015 4.54527 1.05404 5.29982
65 early 3901 792 4.11279 4.2911 5.90872 4.54477 1.04512 5.39061
65 late  3144 648 4.11291 3.4584 5.93208 4.57873 1.04707 5.39161
66 early 3858 714 4.16667 4.2438 5.83901 4.46723 1.05702 5.47542
66 late  3093 561 4.23763 3.4023 5.85001 4.51652 1.0666 5.47644
67 early 3834 741 4.22535 4.2174 5.72296 4.37556 1.05477 5.55764
67 late  3086 579 4.26086 3.3946 5.73393 4.39865 1.07453 5.55871
68 early 3833 747 4.23559 4.2163 5.70088 4.33469 1.06679 5.63998
68 late  3071 589 4.26929 3.3781 5.75691 4.45869 1.08466 5.64099
69 early 3762 691 4.30144 4.1382 5.68007 4.30711 1.09729 5.72776
69 late  3039 545 4.30602 3.3429 5.68904 4.33055 1.1234 5.72898
70 early 3818 779 4.22342 4.1998 5.69179 4.32483 1.09455 5.82784
70 late  3040 608 4.28947 3.344 5.72159 4.40409 1.11184 5.82885
71 early 3813 773 4.21715 4.1943 5.73949 4.33918 1.08104 5.9089
71 late  3098 612 4.29277 3.4078 5.77688 4.47631 1.0949 5.90991
72 early 3867 769 4.24024 4.2537 5.83806 4.50444 1.08146 5.99274
72 late  3127 618 4.26575 3.4397 5.90964 4.60706 1.07035 5.99376
73 early 3904 777 4.21773 4.2944 5.98274 4.53196 1.06071 6.07986
73 late  3106 596 4.30908 3.4166 5.99012 4.59465 1.08661 6.08128
74 early 3875 769 4.25548 4.2625 5.9378 4.47087 1.07974 6.27918
74 late  3164 606 4.26612 3.4804 5.95973 4.55582 1.08375 6.2809
75 early 3910 746 4.26138 4.301 5.92835 4.50841 1.07442 6.37096
75 late  3149 581 4.29597 3.4639 5.93044 4.56339 1.10162 6.37206
76 early 3961 812 4.2103 4.3571 5.94988 4.55094 1.07347 6.46103
76 late  3168 646 4.27462 3.4848 5.945 4.59401 1.09722 6.46214
77 early 3962 794 4.21757 4.3582 5.8486 4.50454 1.06663 6.55241
77 late  3199 632 4.26446 3.5189 5.91497 4.60081 1.08847 6.55349
78 early 3977 778 4.2346 4.3747 5.95148 4.54569 1.08247 6.64839
78 late  3178 625 4.2533 3.4958 5.99337 4.61074 1.0793 6.64946
79 early 3987 809 4.18736 4.3857 5.96033 4.51814 1.06521 6.73654
79 late  3205 638 4.1688 3.5255 5.99698 4.65984 1.04368 6.73754
80 early 3979 774 4.16336 4.3769 5.94131 4.54741 1.03619 6.82858
80 late  3180 632 4.18648 3.498 5.96819 4.6239 1.04308 6.82967
81 early 3952 772 4.17333 4.3472 5.88813 4.50781 1.04403 6.9519
81 late  3184 614 4.21734 3.5024 5.93442 4.58658 1.05716 6.95378
82 early 3952 768 4.20344 4.3472 5.96701 4.49388 1.05314 7.06423
82 late  3170 604 4.26751 3.487 5.98105 4.59502 1.0694 7.06575
83 early 4013 843 4.16098 4.4143 5.98498 4.5697 1.04386 7.17614
83 late  3185 652 4.18713 3.5035 6.03091 4.66111 1.05526 7.17879
84 early 3948 763 4.18465 4.3428 5.93373 4.47444 1.04711 7.2996
84 late  3135 596 4.29155 3.4485 5.97359 4.5778 1.07656 7.3019
85 early 3896 761 4.25796 4.2856 5.81416 4.45232 1.07777 7.43024
85 late  3177 615 4.30375 3.4947 5.86838 4.56013 1.07775 7.43176
86 early 3957 780 4.25828 4.3527 5.93682 4.49178 1.05863 7.55169
86 late  3145 638 4.29285 3.4595 5.97187 4.62948 1.06836 7.5532
87 early 3868 723 4.30352 4.2548 5.80236 4.41945 1.07058 7.65596
87 late  3078 576 4.2898 3.3858 5.84472 4.51586 1.0614 7.65748
88 early 3835 757 4.24563 4.2185 5.78906 4.40503 1.05763 7.75593
88 late  3051 590 4.2786 3.3561 5.80206 4.48255 1.07244 7.75745
89 early 3816 765 4.22039 4.1976 5.67813 4.38677 1.08517 7.8658
89 late  3023 592 4.23817 3.3253 5.71616 4.46947 1.07278 7.86736
90 early 3761 738 4.21032 4.1371 5.66967 4.35779 1.0787 7.97117
90 late  3063 585 4.26967 3.3693 5.67777 4.3851 1.08945 7.97266
91 early 3835 772 4.20887 4.2185 5.67444 4.34155 1.06728 8.08189
91 late  3089 621 4.17902 3.3979 5.7039 4.38731 1.06183 8.08388
92 early 3861 772 4.14349 4.2471 5.76781 4.3521 1.0461 8.18638
92 late  3102 597 4.21051 3.4122 5.81496 4.49195 1.06351 8.18772
93 early 3878 776 4.16787 4.2658 5.80528 4.41471 1.04925 8.28734
93 late  3132 628 4.19189 3.4452 5.82931 4.50369 1.04949 8.28843
94 early 3913 781 4.15564 4.3043 5.81979 4.47858 1.03578 8.38206
94 late  3155 621 4.21712 3.4705 5.86165 4.55934 1.05071 8.38358
95 early 3945 790 4.17237 4.3395 5.91995 4.53201 1.04411 8.48075
95 late  3167 628 4.20619 3.4837 5.97417 4.65713 1.03189 8.48208
96 early 3956 789 4.16785 4.3516 6.00621 4.58781 1.01365 8.58076
96 late  3154 629 4.17026 3.4694 6.03346 4.62515 1.01078 8.58248
97 early 3902 748 4.17914 4.2922 5.95489 4.47743 1.02973 8.6792
97 late  3121 595 4.20442 3.4331 5.96723 4.53505 1.04165 8.68026
98 early 3876 755 4.19066 4.2636 5.87777 4.4354 1.03225 8.76857
98 late  3135 612 4.22648 3.4485 5.90904 4.51446 1.0504 8.76969
99 early 3841 706 4.26582 4.2251 5.79085 4.34619 1.06066 8.85661
99 late  3121 577 4.24575 3.4331 5.81592 4.40463 1.05319 8.85764
100 early 3892 771 4.20658 4.2812 5.85607 4.42392 1.03905 8.9453
100 late  3133 607 4.22151 3.4463 5.90829 4.55704 1.0383 8.94677
101 early 3916 783 4.17748 4.3076 6.04595 4.53933 1.02349 9.03737
101 late  3168 638 4.13573 3.4848 6.05216 4.53828 1.01894 9.03807
102 early 3972 804 4.09617 4.3692 6.08826 4.55267 1.02392 9.13007
102 late  3170 633 4.13344 3.487 6.129 4.64466 1.053 9.13074
103 early 3929 759 4.14177 4.3219 6.05172 4.50054 1.05014 9.2243
103 late  3164 598 4.16403 3.4804 6.05162 4.57567 1.05405 9.22515
104 early 3996 832 4.08884 4.3956 6.13214 4.59596 1.02503 9.35107
104 late  3164 649 4.16719 3.4804 6.14033 4.63456 1.04772 9.3524
105 early 3932 768 4.15793 4.3252 5.98022 4.49425 1.04502 9.47878
105 late  3120 622 4.18622 3.432 6.02966 4.62048 1.05513 9.47964
106 early 3875 755 4.17574 4.2625 5.8968 4.4857 1.04723 9.60877
106 late  3103 585 4.2894 3.4133 5.9122 4.50199 1.05704 9.61062
107 early 3839 736 4.27533 4.2229 5.83273 4.4074 1.06278 9.72406
107 late  3074 590 4.36858 3.3814 5.90127 4.54123 1.09206 9.72481
108 early 3839 765 4.29878 4.2229 5.92383 4.43002 1.06721 9.8154
108 late  3071 603 4.33246 3.3781 5.94888 4.48279 1.08629 9.81612
109 early 3824 753 4.28243 4.2064 5.9017 4.40481 1.08081 10.0095
109 late  3063 599 4.31864 3.3693 5.90588 4.44657 1.09141 10.0103
110 early 3840 777 4.24245 4.224 5.89224 4.40967 1.06172 10.0953
110 late  3119 622 4.25713 3.4309 5.86321 4.43068 1.06252 10.096
111 early 3830 711 4.2812 4.213 5.79275 4.34164 1.06789 10.1822
111 late  3104 574 4.25483 3.4144 5.83759 4.42019 1.07313 10.183
112 early 3845 741 4.24213 4.2295 5.86964 4.37213 1.07022 10.2691
112 late  3091 579 4.24943 3.4001 5.88186 4.45208 1.07538 10.27
113 early 3899 808 4.16158 4.2889 5.95301 4.43255 1.04232 10.3571
113 late  3127 630 4.19987 3.4397 5.93768 4.46093 1.04797 10.3579
114 early 3900 773 4.16923 4.29 5.88017 4.40815 1.04179 10.4442
114 late  3096 619 4.13792 3.4056 5.9192 4.55064 1.04264 10.445
115 early 3857 761 4.12419 4.2427 5.79663 4.3854 1.02748 10.529
115 late  3089 592 4.13402 3.3979 5.80424 4.45587 1.01457 10.5297
116 early 3851 762 4.11815 4.2361 5.74736 4.40369 1.02025 10.6145
116 late  3043 601 4.08117 3.3473 5.8056 4.52898 1.00329 10.6152
117 early 3835 792 4.03181 4.2185 5.79692 4.40055 0.977575 10.7085
117 late  3131 642 4.03417 3.4441 5.85305 4.5023 0.972852 10.7093
118 early 3854 723 4.08978 4.2394 5.90399 4.44544 0.992994 10.7951
118 late  3063 573 4.05713 3.3693 5.94776 4.46671 0.975188 10.7959
119 early 3807 744 4.06882 4.1877 5.86262 4.36089 0.980299 10.8795
119 late  3051 586 4.12979 3.3561 5.88387 4.42269 0.988856 10.8804
120 early 3767 716 4.15477 4.1437 5.72614 4.31155 1.00478 10.9623
120 late  3019 579 4.13183 3.3209 5.76576 4.37187 0.992713 10.9631
121 early 3759 740 4.12157 4.1349 5.69734 4.25136 0.99734 11.0443
121 late  3035 575 4.17199 3.3385 5.72877 4.34004 1.00725 11.0451
122 early 3760 725 4.17473 4.136 5.69821 4.29476 1.01649 11.1323
122 late  3032 572 4.21306 3.3352 5.73946 4.37115 1.02737 11.133
123 early 3749 717 4.21606 4.1239 5.70161 4.27745 1.05068 11.2231
123 late  3061 573 4.2411 3.3671 5.72314 4.3719 1.05978 11.2239
124 early 3835 774 4.18331 4.2185 5.75962 4.3804 1.04329 11.3074
124 late  3087 603 4.1908 3.3957 5.79212 4.49689 1.04794 11.3082
125 early 3822 735 4.19257 4.2042 5.74055 4.38732 1.04134 11.3962
125 late  3105 575 4.27343 3.4155 5.74633 4.4614 1.05926 11.397
126 early 3853 748 4.24968 4.2383 5.69385 4.41545 1.04931 11.4819
126 late  3083 582 4.33052 3.3913 5.69034 4.41564 1.04898 11.4827
127 early 3846 763 4.27301 4.2306 5.61406 4.31803 1.04186 11.565
127 late  3108 604 4.23649 3.4188 5.63675 4.39641 1.02188 11.5659
128 early 3832 724 4.24713 4.2152 5.63251 4.31785 1.03392 11.6552
128 late  3104 572 4.28028 3.4144 5.67031 4.40719 1.0364 11.6559
129 early 3848 744 4.25936 4.2328 5.6716 4.33381 1.02677 11.7419
129 late  3114 604 4.25979 3.4254 5.69974 4.38195 1.02922 11.7427
130 early 3872 758 4.23011 4.2592 5.73539 4.34587 1.0297 11.8269
130 late  3127 609 4.25456 3.4397 5.74986 4.38959 1.03582 11.8277
131 early 3879 752 4.23589 4.2669 5.73589 4.38313 1.04254 11.9125
131 late  3136 597 4.30293 3.4496 5.78638 4.52093 1.05804 11.9134
132 early 3889 753 4.27616 4.2779 5.76757 4.45439 1.04063 11.9985
132 late  3092 598 4.21798 3.4012 5.79857 4.53102 1.01649 11.9993
133 early 3850 758 4.19065 4.235 5.72317 4.36485 1.00935 12.0847
133 late  3097 596 4.2567 3.4067 5.78547 4.50251 1.03746 12.0855
134 early 3838 741 4.24179 4.2218 5.75848 4.34626 1.04586 12.1674
134 late  3068 590 4.25196 3.3748 5.79291 4.40741 1.05769 12.1681
135 early 3816 748 4.22248 4.1976 5.75964 4.32333 1.06237 12.247
135 late  3075 597 4.25984 3.3825 5.76912 4.32889 1.06927 12.2478
136 early 3809 734 4.24626 4.1899 5.79322 4.27988 1.06905 12.3277
136 late  3055 570 4.32275 3.3605 5.77414 4.26637 1.08773 12.3284
137 early 3810 755 4.26798 4.191 5.79001 4.30222 1.06903 12.4069
137 late  3072 601 4.30697 3.3792 5.83449 4.39699 1.08822 12.4077
138 early 3821 749 4.26668 4.2031 5.75929 4.29291 1.07406 12.4853
138 late  3045 587 4.28276 3.3495 5.76628 4.36307 1.07947 12.4861
139 early 3784 739 4.25106 4.1624 5.70343 4.31158 1.08747 12.5623
139 late  3093 612 4.23505 3.4023 5.71709 4.37092 1.08438 12.563
140 early 3889 796 4.16354 4.2779 5.79344 4.42844 1.04474 12.6424
140 late  3131 632 4.13318 3.4441 5.83069 4.47557 1.04439 12.6431
141 early 3853 722 4.1713 4.2383 5.77869 4.3734 1.06592 12.7223
141 late  3052 547 4.20478 3.3572 5.82613 4.49033 1.06979 12.7231
142 early 3824 772 4.15403 4.2064 5.75443 4.36259 1.04838 12.8014
142 late  3064 615 4.20007 3.3704 5.77976 4.41414 1.0643 12.8022
143 early 3808 744 4.18409 4.1888 5.74907 4.32025 1.07143 12.8796
143 late  3094 587 4.29153 3.4034 5.74666 4.38636 1.10375 12.8806
144 early 3845 751 4.258 4.2295 5.69241 4.37045 1.0775 12.9612
144 late  3086 595 4.26993 3.3946 5.74112 4.44296 1.06254 12.962
145 early 3790 704 4.29103 4.169 5.63433 4.29354 1.06623 13.0386
145 late  3052 546 4.4017 3.3572 5.66159 4.3771 1.09928 13.0394
146 early 3763 711 4.38108 4.1393 5.59397 4.24779 1.09301 13.1181
146 late  3049 559 4.41456 3.3539 5.61718 4.34648 1.09511 13.1188
147 early 3786 737 4.36054 4.1646 5.58908 4.24681 1.07633 13.1973
147 late  3086 595 4.33668 3.3946 5.64795 4.37866 1.05638 13.1983
148 early 3853 767 4.27433 4.2383 5.71594 4.36842 1.04101 13.2831
148 late  3094 600 4.35811 3.4034 5.76738 4.48552 1.06238 13.2838
149 early 3848 754 4.30821 4.2328 5.75412 4.39807 1.0473 13.3627
149 late  3100 614 4.30839 3.41 5.80577 4.50033 1.04516 13.3635
150 early 3866 766 4.2566 4.2526 5.77163 4.40998 1.04811 13.4436
150 late  3116 608 4.32221 3.4276 5.81167 4.50934 1.0613 13.4444
151 early 3849 733 4.30865 4.2339 5.77944 4.42159 1.05404 13.6455
151 late  3096 578 4.39922 3.4056 5.82021 4.50141 1.07752 13.6462
152 early 3882 786 4.30603 4.2702 5.81522 4.44527 1.06466 13.7248
152 late  3139 629 4.36413 3.4529 5.86304 4.5354 1.07582 13.7255
153 early 3845 706 4.37919 4.2295 5.80381 4.39078 1.0723 13.8056
153 late  3138 552 4.39452 3.4518 5.83018 4.49213 1.07999 13.8063
154 early 3911 773 4.3283 4.3021 5.84266 4.45825 1.07722 13.8874
154 late  3121 611 4.33707 3.4331 5.87819 4.55057 1.06729 13.8882
155 early 3834 713 4.34455 4.2174 5.72742 4.39881 1.06573 13.9671
155 late  3021 554 4.42138 3.3231 5.77784 4.52521 1.07713 13.9684
156 early 3719 698 4.40387 4.0909 5.61853 4.31023 1.0683 14.0514
156 late  3011 557 4.37695 3.3121 5.6378 4.36137 1.06609 14.0522
157 early 3750 739 4.31733 4.125 5.63059 4.31602 1.06987 14.1401
157 late  3038 574 4.33739 3.3418 5.66857 4.3926 1.06945 14.141
158 early 3813 775 4.25256 4.1943 5.68164 4.38031 1.05271 14.2289
158 late  3049 613 4.29551 3.3539 5.73182 4.48368 1.0797 14.2297
159 early 3787 738 4.26353 4.1657 5.68686 4.35986 1.0639 14.3138
159 late  3067 590 4.31464 3.3737 5.76384 4.5064 1.07499 14.3146
160 early 3846 779 4.23817 4.2306 5.92436 4.42032 1.04732 14.3967
160 late  3111 633 4.23562 3.4221 5.94087 4.49007 1.04147 14.3975
161 early 3884 773 4.19361 4.2724 5.98582 4.44826 1.0448 14.4788
161 late  3147 626 4.19098 3.4617 5.99241 4.51926 1.0394 14.4795
162 early 3948 801 4.13779 4.3428 5.98802 4.51082 1.02609 14.562
162 late  3156 623 4.21229 3.4716 6.02103 4.5789 1.03105 14.5628
163 early 3932 776 4.18362 4.3252 5.97288 4.47505 1.02747 14.6455
163 late  3145 630 4.15231 3.4595 6.00791 4.55157 0.994595 14.6462
164 early 3897 752 4.15807 4.2867 5.91965 4.41768 1.00488 14.7284
164 late  3140 601 4.18312 3.454 5.95938 4.52545 1.03312 14.7292
165 early 3881 741 4.19351 4.2691 5.88055 4.43137 1.03685 14.811
165 late  3100 567 4.29097 3.41 5.89925 4.47803 1.06968 14.8117
166 early 3863 763 4.24592 4.2493 5.80793 4.36716 1.05126 14.8911
166 late  3100 608 4.28871 3.41 5.84295 4.43428 1.06129 14.8918
167 early 3844 744 4.26509 4.2284 5.86265 4.34581 1.05567 14.9736
167 late  3055 581 4.33813 3.3605 5.89946 4.43329 1.0802 14.9743
168 early 3821 766 4.26799 4.2031 5.86319 4.38233 1.05889 15.0573
168 late  3060 616 4.29739 3.366 5.90871 4.51136 1.06111 15.0581
169 early 3825 765 4.23791 4.2075 5.93526 4.3629 1.0502 15.138
169 late  3113 604 4.30324 3.4243 5.96804 4.43329 1.05943 15.1387
170 early 3900 787 4.23308 4.29 6.01151 4.40124 1.04897 15.2214
170 late  3116 628 4.23556 3.4276 6.04571 4.56642 1.04589 15.2222
171 early 3909 793 4.17345 4.2999 6.06132 4.52654 1.0417 15.3049
