// Initial random seed:
23

// RunInitializeCallbacks():
initializeSLiMModelType(modelType = 'nonWF');
initializeSLiMOptions(dimensionality = 'xy');
initializeTreeSeq();
NUMGENS = 1
BURNIN = 10000
W = 50
SIGMA = 0.4
K = 5
A = 0.363636
SD = 0.4
SI = 0.4
SM = 0.4
L = 4
G = 2000000000
FECUN = 0.25
initializeMutationType(1, 0.5, "g", 0, 2);
initializeGenomicElementType(1, m1, 1);
initializeGenomicElement(g1, 0, 1999999999);
initializeMutationRate(0);
initializeRecombinationRate(1e-09);
initializeInteractionType(1, "xy", reciprocal=T, maxDistance=1.2);
initializeInteractionType(2, "xy", reciprocal=T, maxDistance=1.2);

// Starting run at generation <start>:
1 

gen stage pop_size births age density neighbor harm_neigh num_off time
52 early 4087 806 4.25593 4.4957 6.53297 0 1.05946 1.40866
52 late  3298 644 4.26743 3.6278 6.43017 0 1.057 1.40972
53 early 4131 833 4.20528 4.5441 6.61995 0 1.05108 1.43441
53 late  3279 637 4.30467 3.6069 6.44633 0 1.0799 1.43548
54 early 4088 809 4.25489 4.4968 6.4721 0 1.06336 1.45904
54 late  3271 649 4.34638 3.5981 6.38401 0 1.0908 1.46011
55 early 4087 816 4.27893 4.4957 6.56597 0 1.08466 1.48575
55 late  3238 620 4.41723 3.5618 6.36833 0 1.11797 1.48687
56 early 4095 857 4.28352 4.5045 6.43439 0 1.08303 1.51424
56 late  3265 687 4.32037 3.5915 6.32958 0 1.09219 1.51582
57 early 4064 799 4.27436 4.4704 6.40523 0 1.07677 1.53988
57 late  3236 614 4.27596 3.5596 6.24965 0 1.05377 1.54099
58 early 4096 860 4.16821 4.5056 6.40755 0 1.03198 1.56479
58 late  3262 670 4.23084 3.5882 6.28863 0 1.04537 1.56668
59 early 4054 792 4.20893 4.4594 6.27771 0 1.04835 1.59019
59 late  3263 621 4.26755 3.5893 6.16116 0 1.0757 1.59132
60 early 4092 829 4.20039 4.5012 6.40185 0 1.05181 1.61467
60 late  3202 627 4.30668 3.5222 6.27439 0 1.08339 1.61659
61 early 3980 778 4.26935 4.378 6.18643 0 1.07111 1.63956
61 late  3181 611 4.3326 3.4991 6.09253 0 1.08456 1.64068
62 early 4004 823 4.23651 4.4044 6.29429 0 1.06194 1.66354
62 late  3195 631 4.27324 3.5145 6.17444 0 1.07574 1.66515
63 early 3959 764 4.25562 4.3549 6.17008 0 1.08159 1.68852
63 late  3173 612 4.26915 3.4903 6.03751 0 1.09203 1.68965
64 early 3899 726 4.28802 4.2889 6.06097 0 1.09797 1.71217
64 late  3103 565 4.31325 3.4133 5.93517 0 1.09314 1.71386
65 early 3874 771 4.25581 4.2614 5.99363 0 1.08054 1.73673
65 late  3162 633 4.2432 3.4782 5.89083 3.49989 1.08223 1.73782
66 early 3920 758 4.22934 4.312 6.19158 3.47184 1.06939 1.76074
66 late  3158 600 4.30747 3.4738 6.03641 3.32261 1.10355 1.76216
67 early 3911 753 4.2856 4.3021 6.125 0 1.10202 1.78554
67 late  3139 585 4.35425 3.4529 6.01409 0 1.11405 1.78668
68 early 4000 861 4.20175 4.4 6.30353 3.50987 1.06275 1.80991
68 late  3267 684 4.3217 3.5937 6.17827 3.31828 1.08662 1.81106
69 early 4087 820 4.25398 4.4957 6.36421 3.60298 1.06949 1.83558
69 late  3266 647 4.23056 3.5926 6.25908 3.55942 1.05389 1.83674
70 early 4064 798 4.20349 4.4704 6.35117 3.23746 1.0497 1.86126
70 late  3196 607 4.26064 3.5156 6.24588 2.98601 1.06852 1.86299
71 early 3992 796 4.21167 4.3912 6.32788 3.26166 1.06764 1.88702
71 late  3256 633 4.25952 3.5816 6.23135 3.34786 1.0774 1.88818
72 early 4062 806 4.2159 4.4682 6.38752 3.34524 1.04973 1.91332
72 late  3275 645 4.27878 3.6025 6.27221 3.11856 1.06137 1.91477
73 early 4124 849 4.19205 4.5364 6.51895 0 1.03443 1.94201
73 late  3274 660 4.26359 3.6014 6.42675 0 1.06536 1.94319
74 early 4151 877 4.15153 4.5661 6.60535 0 1.01759 2.07552
74 late  3269 689 4.1658 3.5959 6.46133 0 1.02417 2.07671
75 early 4086 817 4.13289 4.4946 6.51155 0 1.02154 2.10207
75 late  3266 635 4.17269 3.5926 6.35106 0 1.02511 2.10332
76 early 4092 826 4.12854 4.5012 6.41202 3.16992 1.01735 2.13024
76 late  3247 641 4.20419 3.5717 6.29964 2.94078 1.03234 2.13153
77 early 4035 788 4.18786 4.4385 6.31615 0 1.02528 2.15592
77 late  3234 610 4.2551 3.5574 6.201 0 1.04205 2.15707
78 early 4021 787 4.22656 4.4231 6.35574 0 1.04949 2.1806
78 late  3205 619 4.30983 3.5255 6.23466 0 1.05897 2.18259
79 early 3996 791 4.25876 4.3956 6.28987 3.24836 1.0453 2.20583
79 late  3203 643 4.31658 3.5233 6.17846 3.05053 1.06369 2.20696
80 early 4041 838 4.21406 4.4451 6.35038 3.49186 1.03935 2.23056
80 late  3208 674 4.25748 3.5288 6.25472 3.42619 1.05237 2.23197
81 early 4012 804 4.20389 4.4132 6.30206 3.32518 1.03863 2.25859
81 late  3220 620 4.2972 3.542 6.22346 3.12656 1.05932 2.261
82 early 4007 787 4.2568 4.4077 6.46124 0 1.06239 2.28816
82 late  3202 625 4.23267 3.5222 6.34142 0 1.05621 2.2893
83 early 3990 788 4.19925 4.389 6.39537 0 1.0411 2.31316
83 late  3152 610 4.26459 3.4672 6.2865 0 1.05964 2.31548
84 early 3864 712 4.29451 4.2504 6.18246 0 1.06858 2.3387
84 late  3098 562 4.38799 3.4078 6.0664 0 1.09458 2.33981
85 early 3893 795 4.2877 4.2823 6.24568 0 1.07038 2.36296
85 late  3114 611 4.32113 3.4254 6.13194 0 1.07771 2.36516
86 early 3911 797 4.23677 4.3021 6.27621 0 1.08438 2.38857
86 late  3104 618 4.32216 3.4144 6.12327 0 1.09311 2.38969
87 early 3876 772 4.26213 4.2636 6.11286 0 1.09133 2.41331
87 late  3107 590 4.43128 3.4177 6.04269 0 1.13453 2.41568
88 early 3909 802 4.31696 4.2999 6.29633 0 1.09465 2.44208
88 late  3141 628 4.33174 3.4551 6.15956 0 1.1057 2.4432
89 early 3936 795 4.25483 4.3296 6.37375 3.20831 1.08181 2.46799
89 late  3140 610 4.27866 3.454 6.17736 3.00404 1.07803 2.46911
90 early 3935 795 4.2122 4.3285 6.18296 0 1.06099 2.49288
90 late  3205 626 4.28112 3.5255 6.10149 0 1.08393 2.49425
91 early 4017 812 4.21359 4.4187 6.37415 0 1.06846 2.51946
91 late  3234 627 4.2718 3.5574 6.21503 0 1.08349 2.52062
92 early 4069 835 4.18997 4.4759 6.40152 0 1.06488 2.54465
92 late  3217 647 4.28505 3.5387 6.24109 0 1.08735 2.54716
93 early 3995 778 4.25582 4.3945 6.22111 0 1.06633 2.57203
93 late  3154 601 4.30818 3.4694 6.12124 0 1.07926 2.57321
94 early 3943 789 4.24601 4.3373 6.16705 0 1.07 2.60021
94 late  3165 628 4.31153 3.4815 6.04961 0 1.08657 2.60201
95 early 3913 748 4.29619 4.3043 6.13261 0 1.07922 2.62664
95 late  3179 580 4.39289 3.4969 6.01985 0 1.08965 2.62819
96 early 3900 721 4.3959 4.29 6.08489 0 1.09077 2.65302
96 late  3141 578 4.40051 3.4551 5.96513 0 1.07896 2.65416
97 early 3889 748 4.36179 4.2779 6.01435 0 1.06917 2.67715
97 late  3135 600 4.43158 3.4485 5.9566 0 1.08581 2.6787
98 early 3899 764 4.36727 4.2889 6.16159 0 1.0613 2.70337
98 late  3110 614 4.42508 3.421 6.07396 0 1.07621 2.70497
99 early 3896 786 4.3306 4.2856 6.21812 0 1.06468 2.7288
99 late  3122 621 4.42569 3.4342 6.06714 0 1.08712 2.73178
100 early 3892 770 4.35226 4.2812 6.17373 0 1.07066 2.75838
100 late  3137 619 4.42206 3.4507 6.13105 0 1.08161 2.75994
101 early 3973 836 4.28115 4.3703 6.41964 0 1.04128 2.78532
101 late  3221 668 4.28469 3.5431 6.32965 0 1.04998 2.78591
102 early 4028 807 4.22592 4.4308 6.47715 0 1.0422 2.80972
102 late  3254 636 4.27136 3.5794 6.3467 0 1.05778 2.81046
103 early 4076 822 4.20829 4.4836 6.48656 0 1.04293 2.83559
103 late  3228 638 4.2754 3.5508 6.35429 0 1.05297 2.83625
104 early 3984 756 4.27435 4.3824 6.29812 0 1.05798 2.8595
104 late  3197 587 4.30967 3.5167 6.16507 0 1.05881 2.8602
105 early 4043 846 4.19861 4.4473 6.30667 0 1.0376 2.8852
105 late  3217 651 4.24091 3.5387 6.1994 0 1.04787 2.88598
106 early 4036 819 4.1774 4.4396 6.35454 0 1.04931 2.915
106 late  3254 639 4.24862 3.5794 6.22196 0 1.07099 2.91606
107 early 4092 838 4.17375 4.5012 6.39815 0 1.03739 2.94071
107 late  3254 668 4.22526 3.5794 6.2552 0 1.05224 2.94152
108 early 4003 749 4.24756 4.4033 6.2281 0 1.05721 2.96657
108 late  3185 593 4.30141 3.5035 6.15685 0 1.06154 2.96738
109 early 4007 822 4.21388 4.4077 6.3904 0 1.04517 3.11825
109 late  3225 642 4.30202 3.5475 6.27349 0 1.06605 3.11903
110 early 4026 801 4.24714 4.4286 6.41406 0 1.04521 3.14148
110 late  3182 620 4.34884 3.5002 6.29633 0 1.05405 3.14226
111 early 3972 790 4.28499 4.3692 6.40538 0 1.04406 3.16442
111 late  3213 632 4.32275 3.5343 6.29929 0 1.04357 3.16596
112 early 4051 838 4.22167 4.4561 6.55885 0 1.02715 3.18869
112 late  3225 653 4.24341 3.5475 6.42469 0 1.04372 3.18955
113 early 4054 829 4.17119 4.4594 6.617 0 1.0185 3.21598
113 late  3205 645 4.26989 3.5255 6.45154 0 1.03183 3.21685
114 early 3988 783 4.23521 4.3868 6.4038 0 1.01379 3.24421
114 late  3152 620 4.28426 3.4672 6.25256 0 1.02919 3.24516
115 early 3935 783 4.23278 4.3285 6.27756 0 1.02694 3.26811
115 late  3145 623 4.32019 3.4595 6.19212 0 1.04833 3.26917
116 early 3902 757 4.28806 4.2922 6.23334 0 1.04639 3.29142
116 late  3169 616 4.34774 3.4859 6.15698 0 1.06974 3.29224
117 early 3951 782 4.28929 4.3461 6.31764 0 1.06074 3.31474
117 late  3152 602 4.33788 3.4672 6.22624 0 1.0717 3.31589
118 early 3909 757 4.30417 4.2999 6.24287 0 1.07163 3.33773
118 late  3169 612 4.33102 3.4859 6.11741 0 1.07321 3.33856
119 early 3929 760 4.29982 4.3219 6.2482 0 1.08399 3.36431
119 late  3174 609 4.362 3.4914 6.11544 0 1.0983 3.36582
120 early 3966 792 4.29123 4.3626 6.30157 0 1.07539 3.39251
120 late  3193 642 4.28625 3.5123 6.22064 0 1.07673 3.39333
121 early 3987 794 4.23351 4.3857 6.38476 0 1.05468 3.41839
121 late  3249 621 4.33333 3.5739 6.27273 0 1.07171 3.41925
122 early 4064 815 4.26378 4.4704 6.44204 0 1.04503 3.44335
122 late  3212 623 4.38543 3.5332 6.30723 0 1.0688 3.44429
123 early 4031 819 4.29124 4.4341 6.39151 0 1.05036 3.46862
123 late  3195 620 4.42316 3.5145 6.29853 0 1.08701 3.46947
124 early 3979 784 4.35461 4.3769 6.31911 0 1.06886 3.49309
124 late  3206 614 4.46163 3.5266 6.16554 0 1.09139 3.49413
125 early 3990 784 4.38847 4.389 6.20514 0 1.06942 3.51862
125 late  3179 615 4.46272 3.4969 6.11496 0 1.09657 3.51945
126 early 3993 814 4.34911 4.3923 6.28152 0 1.06737 3.54269
126 late  3182 646 4.36706 3.5002 6.16585 0 1.06128 3.54375
127 early 3940 758 4.33452 4.334 6.20617 0 1.06447 3.56778
127 late  3204 613 4.29682 3.5244 6.1257 0 1.054 3.5686
128 early 4008 804 4.23428 4.4088 6.45275 0 1.03718 3.59109
128 late  3208 636 4.29426 3.5288 6.31696 0 1.06266 3.59193
129 early 3985 777 4.26198 4.3835 6.39067 0 1.04542 3.61633
129 late  3181 609 4.30494 3.4991 6.23258 0 1.05061 3.61719
130 early 3965 784 4.25599 4.3615 6.33012 0 1.04187 3.64003
130 late  3188 610 4.36888 3.5068 6.21597 0 1.05207 3.64086
131 early 3978 790 4.30266 4.3758 6.37095 0 1.04877 3.66523
131 late  3180 626 4.33239 3.498 6.28095 0 1.05755 3.66618
132 early 3940 760 4.30381 4.334 6.30995 0 1.06091 3.6888
132 late  3178 600 4.32945 3.4958 6.1886 0 1.06828 3.68964
133 early 3975 797 4.26088 4.3725 6.25623 0 1.0483 3.71344
133 late  3200 650 4.28875 3.52 6.12651 0 1.06406 3.71481
134 early 3969 769 4.26405 4.3659 6.2062 0 1.08113 3.73813
134 late  3185 619 4.25526 3.5035 6.08057 0 1.06907 3.73895
135 early 3994 809 4.19079 4.3934 6.27982 0 1.05208 3.76233
135 late  3228 641 4.24566 3.5508 6.16034 0 1.0728 3.76397
136 early 4040 812 4.19134 4.444 6.34914 0 1.0495 3.78756
136 late  3271 631 4.29257 3.5981 6.21811 0 1.06756 3.78841
137 early 4089 818 4.2338 4.4979 6.44232 0 1.06065 3.81246
137 late  3243 637 4.27382 3.5673 6.32719 0 1.07801 3.81413
138 early 4059 816 4.2136 4.4649 6.44261 0 1.06504 3.83839
138 late  3197 637 4.27526 3.5167 6.2859 0 1.08821 3.83924
139 early 3986 789 4.23106 4.3846 6.31927 0 1.0705 3.86308
139 late  3220 631 4.27019 3.542 6.17257 0 1.07919 3.86467
140 early 4022 802 4.21929 4.4242 6.347 0 1.06042 3.88827
140 late  3200 630 4.26312 3.52 6.23417 0 1.07187 3.88914
141 early 3949 749 4.26488 4.3439 6.21733 0 1.06938 3.91284
141 late  3222 600 4.27871 3.5442 6.09104 0 1.06983 3.91437
142 early 4034 812 4.21616 4.4374 6.34093 0 1.04735 3.9377
142 late  3264 654 4.30025 3.5904 6.23885 0 1.08548 3.93854
143 early 4092 828 4.22776 4.5012 6.40445 0 1.05718 3.96353
143 late  3245 635 4.31156 3.5695 6.29066 0 1.07273 3.96524
144 early 4032 787 4.2748 4.4352 6.29958 0 1.05952 3.98872
144 late  3200 587 4.35031 3.52 6.26416 0 1.08563 3.98959
145 early 3985 785 4.29636 4.3835 6.42147 0 1.08206 4.01374
145 late  3231 626 4.30207 3.5541 6.28059 0 1.09037 4.01537
146 early 4032 801 4.24876 4.4352 6.46688 0 1.06721 4.04087
146 late  3241 656 4.25918 3.5651 6.33451 0 1.06942 4.04178
147 early 4090 849 4.16748 4.499 6.53518 0 1.05281 4.0676
147 late  3250 654 4.23262 3.575 6.39337 0 1.06769 4.06851
148 early 3973 723 4.28039 4.3703 6.25521 0 1.05915 4.09156
148 late  3140 555 4.27548 3.454 6.1328 0 1.07006 4.09261
149 early 3962 822 4.18097 4.3582 6.28621 0 1.05149 4.11631
149 late  3147 645 4.24182 3.4617 6.19558 0 1.06895 4.11719
150 early 3883 736 4.24826 4.2713 6.22376 0 1.06129 4.13971
150 late  3151 597 4.26246 3.4661 6.0833 0 1.06411 4.14054
151 early 3904 753 4.24744 4.2944 6.22141 0 1.06224 4.30095
151 late  3094 569 4.37201 3.4034 6.08053 0 1.09567 4.30178
152 early 3860 766 4.30596 4.246 6.20277 0 1.08187 4.323
152 late  3109 609 4.35413 3.4199 6.09205 0 1.08974 4.32381
153 early 3887 778 4.28248 4.2757 6.29554 0 1.07229 4.34576
153 late  3118 607 4.35311 3.4298 6.19751 0 1.0914 4.34699
154 early 3880 762 4.3018 4.268 6.33006 0 1.07397 4.36975
154 late  3162 612 4.34124 3.4782 6.21539 0 1.0797 4.37056
155 early 3964 802 4.2606 4.3604 6.52021 0 1.05676 4.39303
155 late  3186 637 4.30257 3.5046 6.35315 0 1.07972 4.39389
156 early 3967 781 4.25863 4.3637 6.36667 0 1.0726 4.41676
156 late  3157 599 4.33006 3.4727 6.2354 0 1.09819 4.41761
157 early 3938 781 4.27298 4.3318 6.28559 0 1.08101 4.43974
157 late  3194 622 4.29555 3.5134 6.17677 0 1.08923 4.44056
158 early 4034 840 4.19286 4.4374 6.48423 0 1.05751 4.46343
158 late  3223 656 4.31492 3.5453 6.37882 0 1.08843 4.46474
159 early 3962 739 4.32357 4.3582 6.3837 0 1.09288 4.48892
159 late  3172 572 4.41551 3.4892 6.25056 0 1.10593 4.48977
160 early 3939 767 4.36101 4.3329 6.30813 0 1.08911 4.51437
160 late  3160 604 4.4 3.476 6.22757 0 1.09968 4.51592
161 early 3911 751 4.36308 4.3021 6.3107 0 1.08847 4.53864
161 late  3153 594 4.36727 3.4683 6.17093 0 1.07739 4.53946
162 early 3925 772 4.31159 4.3175 6.30498 0 1.06446 4.56217
162 late  3139 612 4.36222 3.4529 6.17099 0 1.09175 4.56334
163 early 3913 774 4.30156 4.3043 6.17454 0 1.08255 4.5863
163 late  3135 610 4.3445 3.4485 6.02926 0 1.09984 4.58714
164 early 3914 779 4.28079 4.3054 6.1548 0 1.07486 4.60923
164 late  3140 627 4.3551 3.454 6.04405 0 1.08981 4.6103
165 early 3912 772 4.29831 4.3032 6.17027 0 1.07592 4.63419
165 late  3122 619 4.40102 3.4342 6.0874 0 1.10794 4.63509
166 early 3893 771 4.33136 4.2823 6.22925 0 1.09941 4.66123
166 late  3128 618 4.33664 3.4408 6.06141 0 1.10294 4.66262
167 early 3880 752 4.30232 4.268 6.09687 0 1.08814 4.68657
167 late  3134 584 4.37077 3.4474 5.98237 0 1.10338 4.68739
168 early 3908 774 4.30706 4.2988 6.24337 0 1.07677 4.71058
168 late  3200 625 4.40719 3.52 6.14202 0 1.10688 4.71218
169 early 3976 776 4.35186 4.3736 6.39775 0 1.09532 4.73655
169 late  3231 621 4.42804 3.5541 6.26514 0 1.11297 4.7374
170 early 3996 765 4.38889 4.3956 6.36222 0 1.09935 4.76028
170 late  3190 588 4.45925 3.509 6.23494 0 1.11191 4.76131
171 early 3947 757 4.41221 4.3417 6.27014 0 1.08969 4.78724
171 late  3164 574 4.51485 3.4804 6.10237 0 1.13464 4.78807
172 early 3942 778 4.42643 4.3362 6.13761 0 1.11289 4.81654
172 late  3132 607 4.39527 3.4452 6.03984 0 1.09163 4.81742
173 early 3920 788 4.31071 4.312 6.14915 0 1.07628 4.84048
173 late  3190 631 4.38056 3.509 6.10232 0 1.09122 4.84131
174 early 3919 729 4.37969 4.3109 6.30905 0 1.08395 4.8657
174 late  3137 580 4.44724 3.4507 6.19663 0 1.10456 4.86656
175 early 3919 782 4.3603 4.3109 6.42973 0 1.07578 4.8891
175 late  3131 614 4.39189 3.4441 6.22329 0 1.09039 4.88991
176 early 3918 787 4.30883 4.3098 6.21172 0 1.05692 4.91309
176 late  3221 632 4.29059 3.5431 6.12126 0 1.04067 4.9145
177 early 3984 763 4.27736 4.3824 6.35723 0 1.04568 4.93824
177 late  3184 598 4.34359 3.5024 6.2539 0 1.05716 4.93907
178 early 4015 831 4.23761 4.4165 6.41414 0 1.0391 4.96784
178 late  3201 649 4.20837 3.5211 6.28471 0 1.0253 4.96949
179 early 3982 781 4.18684 4.3802 6.33571 0 1.02888 4.99411
179 late  3218 622 4.27346 3.5398 6.23342 0 1.04506 4.9961
180 early 4040 822 4.2005 4.444 6.52194 0 1.02847 5.02125
180 late  3231 657 4.2442 3.5541 6.42095 0 1.06376 5.0221
181 early 4047 816 4.18681 4.4517 6.5333 0 1.0425 5.04713
181 late  3189 635 4.27438 3.5079 6.36431 0 1.0555 5.04869
182 early 3926 737 4.28426 4.3186 6.24968 0 1.05425 5.07207
182 late  3110 573 4.39614 3.421 6.16323 0 1.07588 5.07292
183 early 3897 787 4.30639 4.2867 6.24629 0 1.06595 5.09793
