// Initial random seed:
23

// RunInitializeCallbacks():
initializeSLiMModelType(modelType = 'nonWF');
initializeSLiMOptions(dimensionality = 'xy');
initializeTreeSeq();
NUMGENS = 301
BURNIN = 1
W = 50
SIGMA = 4
K = 5
A = 0.363636
SD = 4
SI = 4
SM = 4
L = 4
G = 2000000000
FECUN = 0.25
initializeMutationType(1, 0.5, "g", 0, 2);
initializeGenomicElementType(1, m1, 1);
initializeGenomicElement(g1, 0, 1999999999);
initializeMutationRate(0);
initializeRecombinationRate(1e-09);
initializeInteractionType(1, "xy", reciprocal=T, maxDistance=12);
initializeInteractionType(2, "xy", reciprocal=T, maxDistance=12);

// Starting run at generation <start>:
1 

gen stage pop_size births age density neighbor harm_neigh num_off time
62 early 3096 551 5.65181 3.4056 4.21262 3.60406 1.4186 12.9829
62 late  2539 409 5.84797 2.7929 4.29978 3.76087 1.47145 12.984
63 early 3097 558 5.61414 3.4067 4.22121 3.58906 1.40103 13.2118
63 late  2513 436 5.81616 2.7643 4.31304 3.73289 1.44489 13.2126
64 early 3046 533 5.62344 3.3506 4.17748 3.53193 1.40709 13.4275
64 late  2505 403 5.79521 2.7555 4.26298 3.69323 1.44192 13.4282
65 early 3059 554 5.56456 3.3649 4.18427 3.55063 1.37529 13.6391
65 late  2512 431 5.76075 2.7632 4.25349 3.67728 1.41401 13.6397
66 early 3065 553 5.54095 3.3715 4.12572 3.53039 1.36509 13.8508
66 late  2509 433 5.72977 2.7599 4.22792 3.70798 1.4177 13.8515
67 early 3084 575 5.47503 3.3924 4.1807 3.58376 1.35538 14.0785
67 late  2533 459 5.68141 2.7863 4.24837 3.71687 1.41058 14.0796
68 early 3096 563 5.46641 3.4056 4.14472 3.5425 1.36079 14.327
68 late  2518 426 5.6672 2.7698 4.23807 3.70574 1.39952 14.3278
69 early 3075 557 5.45951 3.3825 4.1273 3.5304 1.35382 14.5424
69 late  2492 407 5.67697 2.7412 4.21607 3.67828 1.39205 14.5432
70 early 3038 546 5.47696 3.3418 4.07536 3.46525 1.35253 14.7578
70 late  2483 416 5.68385 2.7313 4.1676 3.64035 1.39629 14.7586
71 early 3023 540 5.48991 3.3253 4.08072 3.46624 1.36322 14.973
71 late  2471 420 5.66248 2.7181 4.15224 3.61157 1.41967 14.9738
72 early 3030 559 5.43333 3.333 4.0753 3.47983 1.36568 15.2062
72 late  2494 413 5.69567 2.7434 4.16595 3.64924 1.415 15.2069
73 early 3043 549 5.48768 3.3473 4.13081 3.5253 1.35886 15.4218
73 late  2489 430 5.68863 2.7379 4.22403 3.69174 1.41462 15.4225
74 early 3042 553 5.47272 3.3462 4.13007 3.50629 1.36292 15.8079
74 late  2462 414 5.67669 2.7082 4.2227 3.69804 1.43054 15.8086
75 early 3040 578 5.40724 3.344 4.13447 3.53324 1.36382 16.0206
75 late  2494 432 5.65477 2.7434 4.23291 3.71934 1.43063 16.0215
76 early 3012 518 5.51029 3.3132 4.13776 3.53854 1.38579 16.2409
76 late  2478 380 5.76513 2.7258 4.22411 3.69485 1.4427 16.2417
77 early 3038 560 5.5181 3.3418 4.14955 3.5506 1.36899 16.4577
77 late  2467 426 5.65302 2.7137 4.21923 3.68553 1.40089 16.4586
78 early 3017 550 5.44017 3.3187 4.05614 3.48604 1.35963 16.6728
78 late  2462 425 5.60885 2.7082 4.13958 3.65109 1.39521 16.6735
79 early 3006 544 5.41284 3.3066 4.06457 3.50214 1.34664 16.8859
79 late  2512 442 5.56131 2.7632 4.13359 3.61631 1.38694 16.8866
80 early 3097 585 5.32192 3.4067 4.14576 3.58755 1.33775 17.1221
80 late  2536 453 5.54692 2.7896 4.23756 3.73378 1.39629 17.1228
81 early 3145 609 5.27917 3.4595 4.21506 3.60473 1.3186 17.3566
81 late  2565 459 5.59025 2.8215 4.29296 3.73434 1.39766 17.3574
82 early 3108 543 5.43887 3.4188 4.16986 3.56894 1.36422 17.5895
82 late  2562 428 5.63466 2.8182 4.24934 3.70855 1.40945 17.5903
83 early 3093 531 5.49564 3.4023 4.16127 3.53283 1.38506 17.8191
83 late  2551 412 5.7107 2.8061 4.22206 3.66735 1.42846 17.8199
84 early 3129 578 5.47108 3.4419 4.16782 3.55037 1.35954 18.0558
84 late  2571 412 5.7499 2.8281 4.24789 3.7066 1.43135 18.0565
85 early 3139 568 5.52851 3.4529 4.12932 3.55047 1.37846 18.3013
85 late  2553 418 5.76733 2.8083 4.22719 3.72611 1.45123 18.3021
86 early 3057 504 5.65162 3.3627 4.0603 3.47276 1.41609 18.5315
86 late  2496 391 5.79447 2.7456 4.14943 3.6199 1.45433 18.5322
87 early 3035 539 5.58781 3.3385 4.01958 3.42533 1.42339 18.7508
87 late  2482 391 5.87591 2.7302 4.09964 3.57204 1.4996 18.7516
88 early 3068 586 5.56258 3.3748 4.0644 3.47763 1.397 19.0215
88 late  2543 467 5.66339 2.7973 4.14079 3.60576 1.40071 19.0222
89 early 3083 540 5.49627 3.3913 4.10373 3.49791 1.35323 19.2728
89 late  2514 401 5.62411 2.7654 4.2188 3.68672 1.37709 19.2736
90 early 3086 572 5.39631 3.3946 4.17804 3.54543 1.32728 19.5139
90 late  2528 425 5.58465 2.7808 4.24167 3.67389 1.37025 19.5148
91 early 3069 541 5.42392 3.3759 4.12715 3.52734 1.33757 19.7533
91 late  2522 414 5.58684 2.7742 4.21286 3.66077 1.38739 19.7541
92 early 3116 594 5.33119 3.4276 4.16534 3.56977 1.33697 19.9965
92 late  2531 465 5.53852 2.7841 4.25588 3.72158 1.39036 19.9973
93 early 3083 552 5.36782 3.3913 4.07379 3.51173 1.33798 20.2365
93 late  2537 429 5.51991 2.7907 4.15486 3.64948 1.37958 20.2373
94 early 3064 527 5.3985 3.3704 3.9995 3.47672 1.33975 20.4722
94 late  2493 405 5.57722 2.7423 4.08614 3.63205 1.3919 20.473
95 early 3068 575 5.34452 3.3748 4.03969 3.50391 1.33409 20.7064
95 late  2498 451 5.40392 2.7478 4.10906 3.62309 1.34388 20.7072
96 early 3085 587 5.18541 3.3935 4.06264 3.49356 1.26937 20.9458
96 late  2535 440 5.45207 2.7885 4.14612 3.65311 1.32426 20.9466
97 early 3078 543 5.31384 3.3858 4.04603 3.48879 1.28915 21.1865
97 late  2531 416 5.54445 2.7841 4.11732 3.62803 1.35954 21.1871
98 early 3084 553 5.37095 3.3924 4.04515 3.48899 1.32717 21.4259
98 late  2521 427 5.58866 2.7731 4.14841 3.66188 1.37525 21.4267
99 early 3122 601 5.32031 3.4342 4.1133 3.55101 1.31198 21.657
99 late  2569 469 5.53756 2.8259 4.20984 3.73479 1.35928 21.6578
100 early 3135 566 5.35726 3.4485 4.18748 3.61417 1.30431 21.8932
100 late  2551 427 5.5982 2.8061 4.26275 3.74138 1.34496 21.8941
101 early 3130 579 5.37764 3.443 4.13797 3.56139 1.30671 22.1331
101 late  2551 420 5.58212 2.8061 4.25711 3.75428 1.36652 22.1336
102 early 3090 539 5.43398 3.399 4.19168 3.55809 1.34401 22.3659
102 late  2529 411 5.62594 2.7819 4.28297 3.73247 1.39225 22.3665
103 early 3082 553 5.43705 3.3902 4.13792 3.53456 1.34653 22.5995
103 late  2520 403 5.70913 2.772 4.22871 3.69525 1.41587 22.5999
104 early 3114 594 5.42935 3.4254 4.17786 3.57013 1.34425 22.8334
104 late  2564 450 5.69306 2.8204 4.25439 3.72476 1.40367 22.834
105 early 3155 591 5.4393 3.4705 4.19023 3.60689 1.35182 23.0826
105 late  2597 440 5.67616 2.8567 4.28959 3.76918 1.40701 23.0833
106 early 3181 584 5.45049 3.4991 4.21926 3.6307 1.34517 23.3312
106 late  2567 438 5.60343 2.8237 4.32997 3.82735 1.38527 23.3317
107 early 3136 569 5.40529 3.4496 4.2134 3.64344 1.33546 23.5705
107 late  2583 434 5.57491 2.8413 4.2848 3.78519 1.36043 23.5711
108 early 3139 556 5.41032 3.4529 4.17396 3.61299 1.32017 23.8227
108 late  2532 417 5.58491 2.7852 4.26769 3.77894 1.38152 23.8235
109 early 3067 535 5.43626 3.3737 4.1287 3.55221 1.34757 24.352
109 late  2543 419 5.66732 2.7973 4.20755 3.67355 1.39206 24.3527
110 early 3163 620 5.36042 3.4793 4.24779 3.63343 1.3171 24.596
110 late  2590 478 5.60927 2.849 4.35067 3.81016 1.37568 24.5967
111 early 3150 560 5.43429 3.465 4.24149 3.59209 1.34762 24.8446
111 late  2554 426 5.61785 2.8094 4.331 3.74932 1.39037 24.8453
112 early 3180 626 5.31509 3.498 4.28031 3.62824 1.3305 25.0999
112 late  2567 475 5.48539 2.8237 4.39649 3.8309 1.36502 25.1006
113 early 3142 575 5.29854 3.4562 4.24478 3.58472 1.33164 25.3588
113 late  2529 425 5.47805 2.7819 4.32097 3.74246 1.37762 25.3595
114 early 3110 581 5.26785 3.421 4.21063 3.61738 1.32701 25.6
114 late  2548 457 5.49725 2.8028 4.30135 3.78491 1.37794 25.6006
115 early 3148 600 5.25889 3.4628 4.21601 3.6205 1.31607 25.8441
115 late  2592 457 5.39699 2.8512 4.30058 3.7669 1.3561 25.8448
116 early 3184 592 5.2076 3.5024 4.24437 3.65127 1.30905 26.1103
116 late  2587 443 5.30035 2.8457 4.34001 3.81719 1.32315 26.1111
117 early 3199 612 5.09503 3.5189 4.25522 3.62732 1.26477 26.3615
117 late  2589 452 5.26033 2.8479 4.38651 3.8652 1.31981 26.3623
118 early 3147 558 5.1503 3.4617 4.30216 3.68482 1.29584 26.6131
118 late  2608 429 5.37615 2.8688 4.38432 3.83484 1.35775 26.6139
119 early 3222 614 5.16108 3.5442 4.40178 3.76786 1.30944 26.8726
119 late  2622 463 5.37376 2.8842 4.49263 3.92325 1.36232 26.8734
120 early 3227 605 5.1788 3.5497 4.36448 3.73175 1.29563 27.1557
120 late  2641 461 5.37031 2.9051 4.46956 3.90254 1.35517 27.1566
121 early 3230 589 5.20867 3.553 4.38612 3.75975 1.32167 27.419
121 late  2648 447 5.37387 2.9128 4.48799 3.93801 1.36405 27.4198
122 early 3217 569 5.2465 3.5387 4.34483 3.68506 1.33261 27.6826
122 late  2673 428 5.43434 2.9403 4.43771 3.86733 1.38683 27.6833
123 early 3268 595 5.26285 3.5948 4.38632 3.77506 1.33507 27.9526
123 late  2654 441 5.448 2.9194 4.4853 3.94315 1.38244 27.9534
124 early 3204 550 5.34114 3.5244 4.32934 3.70771 1.34551 28.2247
124 late  2622 418 5.57056 2.8842 4.43596 3.87871 1.40084 28.2255
125 early 3195 573 5.39218 3.5145 4.34598 3.68884 1.3493 28.4854
125 late  2602 430 5.58263 2.8622 4.45094 3.86681 1.38278 28.4861
126 early 3208 606 5.33915 3.5288 4.33453 3.67386 1.31546 28.7502
126 late  2624 457 5.54268 2.8864 4.41055 3.82839 1.36738 28.751
127 early 3224 600 5.32506 3.5464 4.34142 3.71764 1.31266 29.0184
127 late  2630 464 5.51711 2.893 4.43033 3.87041 1.36274 29.0191
128 early 3221 591 5.32133 3.5431 4.32319 3.68491 1.31419 29.2884
128 late  2653 454 5.53675 2.9183 4.42611 3.85879 1.36826 29.2892
129 early 3262 609 5.31637 3.5882 4.41973 3.76846 1.31974 29.5579
129 late  2654 458 5.54145 2.9194 4.51557 3.94095 1.38546 29.5588
130 early 3283 629 5.28815 3.6113 4.41251 3.79599 1.30704 29.8316
130 late  2677 493 5.46769 2.9447 4.48687 3.94604 1.35786 29.8324
131 early 3271 594 5.29318 3.5981 4.39999 3.804 1.31856 30.1074
131 late  2691 471 5.40134 2.9601 4.50546 3.98423 1.33445 30.1081
132 early 3261 570 5.28243 3.5871 4.40425 3.81056 1.30083 30.3902
132 late  2669 431 5.5163 2.9359 4.5142 3.97309 1.3683 30.3909
133 early 3273 604 5.31378 3.6003 4.444 3.79567 1.3257 30.6689
133 late  2649 446 5.51416 2.9139 4.56027 3.98648 1.36429 30.6697
134 early 3237 588 5.33086 3.5607 4.45508 3.74409 1.31789 30.9423
134 late  2635 438 5.52562 2.8985 4.53353 3.93157 1.38254 30.943
135 early 3253 618 5.28589 3.5783 4.45705 3.76371 1.32493 31.2375
135 late  2635 469 5.45275 2.8985 4.54097 3.93406 1.36964 31.2383
136 early 3218 583 5.28372 3.5398 4.35506 3.69024 1.33126 31.5066
136 late  2615 433 5.49637 2.8765 4.47131 3.88264 1.37667 31.5074
137 early 3213 598 5.28727 3.5343 4.4486 3.76151 1.31839 31.7819
137 late  2630 465 5.41901 2.893 4.52743 3.91289 1.35703 31.7827
138 early 3181 551 5.30714 3.4991 4.40566 3.71814 1.32254 32.0569
138 late  2626 423 5.41775 2.8886 4.50712 3.9173 1.35263 32.0577
139 early 3191 565 5.28142 3.5101 4.4138 3.74283 1.31275 32.3343
139 late  2577 423 5.48273 2.8347 4.51217 3.92289 1.36826 32.3351
140 early 3162 585 5.28336 3.4782 4.38148 3.68393 1.32258 32.6042
140 late  2556 427 5.52856 2.8116 4.4465 3.8475 1.3928 32.605
141 early 3130 574 5.33131 3.443 4.28555 3.65379 1.33514 32.8758
141 late  2567 435 5.46591 2.8237 4.37477 3.80865 1.38255 32.8767
142 early 3121 554 5.31817 3.4331 4.27326 3.61788 1.35277 33.1559
142 late  2554 412 5.56578 2.8094 4.3562 3.75921 1.40172 33.1567
143 early 3118 564 5.37813 3.4298 4.26873 3.6098 1.34958 33.4175
143 late  2576 428 5.6087 2.8336 4.34737 3.75428 1.4111 33.4183
144 early 3177 601 5.35851 3.4947 4.29929 3.67046 1.35159 33.6842
144 late  2610 470 5.55364 2.871 4.40303 3.86044 1.39502 33.685
145 early 3216 606 5.31872 3.5376 4.41583 3.78064 1.3296 33.9597
145 late  2610 467 5.48736 2.871 4.48388 3.91947 1.37203 33.9605
146 early 3200 590 5.29125 3.52 4.34479 3.70783 1.31344 34.2341
146 late  2624 453 5.45427 2.8864 4.43993 3.88856 1.34489 34.2349
147 early 3196 572 5.29912 3.5156 4.33134 3.72351 1.32103 34.5065
147 late  2635 441 5.47932 2.8985 4.41629 3.85668 1.36319 34.5073
148 early 3236 601 5.27596 3.5596 4.3889 3.74431 1.31304 34.7858
148 late  2658 466 5.48721 2.9238 4.47944 3.91335 1.36907 34.7866
149 early 3249 591 5.30717 3.5739 4.40775 3.77717 1.31948 35.0791
149 late  2667 449 5.55231 2.9337 4.50413 3.96122 1.38733 35.0798
150 early 3258 591 5.36372 3.5838 4.46829 3.83485 1.33794 35.3781
150 late  2649 447 5.62778 2.9139 4.54419 3.97101 1.41525 35.3789
151 early 3214 565 5.46266 3.5354 4.40313 3.77546 1.36994 36.0223
151 late  2584 435 5.613 2.8424 4.46916 3.91719 1.4168 36.0231
152 early 3135 551 5.45072 3.4485 4.25032 3.66298 1.38692 36.3215
152 late  2586 415 5.63728 2.8446 4.33903 3.82206 1.4273 36.3223
153 early 3157 571 5.43681 3.4727 4.2842 3.66396 1.38391 36.5909
153 late  2629 435 5.64739 2.8919 4.39418 3.86135 1.43819 36.5917
154 early 3221 592 5.42564 3.5431 4.42303 3.78975 1.37721 36.8725
154 late  2639 468 5.62599 2.9029 4.50568 3.94862 1.43994 36.8734
155 early 3220 581 5.43043 3.542 4.44903 3.81799 1.37516 37.1566
155 late  2614 447 5.68822 2.8754 4.52613 3.95741 1.44989 37.1574
156 early 3179 565 5.49953 3.4969 4.36336 3.75307 1.39541 37.4319
156 late  2599 434 5.74259 2.8589 4.45348 3.91294 1.45402 37.4327
157 early 3168 569 5.53157 3.4848 4.31952 3.72034 1.39236 37.7059
157 late  2574 424 5.75253 2.8314 4.41757 3.89195 1.45688 37.7067
158 early 3163 589 5.4951 3.4793 4.33721 3.70545 1.38413 37.9776
158 late  2606 453 5.7713 2.8666 4.42415 3.87411 1.46355 37.9784
159 early 3178 572 5.55255 3.4958 4.34691 3.71405 1.38798 38.2545
159 late  2608 442 5.71779 2.8688 4.42235 3.84135 1.43175 38.2553
160 early 3185 577 5.50078 3.5035 4.28387 3.66715 1.35887 38.5424
160 late  2632 431 5.7709 2.8952 4.38149 3.83667 1.42325 38.5432
161 early 3195 563 5.57778 3.5145 4.28128 3.6547 1.38122 38.8397
161 late  2615 417 5.91549 2.8765 4.38142 3.82485 1.45927 38.8408
162 early 3206 591 5.64067 3.5266 4.34885 3.67807 1.38085 39.1362
162 late  2589 438 5.93279 2.8479 4.44497 3.85492 1.45307 39.1373
163 early 3144 555 5.70897 3.4584 4.32601 3.70504 1.39917 39.4266
163 late  2616 442 5.90902 2.8776 4.39652 3.82842 1.45833 39.4276
164 early 3213 597 5.62527 3.5343 4.34721 3.69414 1.39216 39.711
164 late  2628 457 5.88432 2.8908 4.44451 3.86424 1.45205 39.712
165 early 3193 565 5.66614 3.5123 4.33237 3.66148 1.39994 39.9967
165 late  2608 432 5.80445 2.8688 4.41508 3.83528 1.43213 39.9977
166 early 3150 542 5.63365 3.465 4.28913 3.66246 1.40032 40.2881
166 late  2600 427 5.82385 2.86 4.37711 3.83439 1.45231 40.2893
167 early 3188 588 5.56524 3.5068 4.3518 3.71789 1.38645 40.5709
167 late  2546 447 5.8209 2.8006 4.45437 3.88676 1.45326 40.5718
168 early 3122 576 5.56246 3.4342 4.2806 3.63588 1.38917 40.8478
168 late  2544 428 5.86439 2.7984 4.37881 3.82304 1.46108 40.8487
169 early 3090 546 5.65146 3.399 4.23829 3.60558 1.40874 41.1449
169 late  2513 388 5.86988 2.7643 4.32672 3.78726 1.46996 41.1459
170 early 3098 585 5.57263 3.4078 4.26101 3.59188 1.38961 41.4217
170 late  2550 442 5.73098 2.805 4.34939 3.76199 1.42745 41.4226
171 early 3122 572 5.49776 3.4342 4.30703 3.66372 1.35939 41.7004
