// Initial random seed:
23

// RunInitializeCallbacks():
initializeSLiMModelType(modelType = 'nonWF');
initializeSLiMOptions(dimensionality = 'xy');
initializeTreeSeq();
NUMGENS = 100
W = 50
SIGMA = 1
K = 5
A = 0.363636
SD = 1
SI = 1
SM = 1
L = 4
G = 2000000000
FECUN = 0.25
initializeMutationType(1, 0.5, "g", 0, 2);
initializeGenomicElementType(1, m1, 1);
initializeGenomicElement(g1, 0, 1999999999);
initializeMutationRate(0);
initializeRecombinationRate(1e-09);
initializeInteractionType(1, "xy", reciprocal=T, maxDistance=3);
initializeInteractionType(2, "xy", reciprocal=T, maxDistance=3);

// Starting run at generation <start>:
1 

gen stage pop_size births age density neighbor harm_neigh num_off time
148 late  3243 677 4.08048 3.5673 6.22912 4.50658 1.01388 8.11001
149 early 4021 778 4.09749 4.4231 6.13542 4.44896 1.0097 8.16211
149 late  3238 626 4.09883 3.5618 6.08671 4.4468 1.01513 8.16394
150 early 4023 785 4.1039 4.4253 6.0039 4.44749 1.02734 8.2158
150 late  3247 618 4.14105 3.5717 6.00231 4.46256 1.03265 8.21747
151 early 4047 800 4.12478 4.4517 6.04836 4.48577 1.02866 8.39406
151 late  3274 656 4.14325 3.6014 6.05396 4.53316 1.01924 8.39538
152 early 4067 793 4.1404 4.4737 6.01167 4.48278 1.01549 8.44575
152 late  3249 616 4.18806 3.5739 6.02145 4.52606 1.03109 8.44688
153 early 4057 808 4.15479 4.4627 6.03399 4.48374 1.04264 8.497
153 late  3256 647 4.17076 3.5816 6.03017 4.46713 1.04208 8.49835
154 early 4069 813 4.13763 4.4759 6.05663 4.44901 1.04178 8.54813
154 late  3256 634 4.23219 3.5816 6.08718 4.55569 1.06572 8.54946
155 early 4033 777 4.22415 4.4363 6.11813 4.45111 1.05331 8.59898
155 late  3215 607 4.2902 3.5365 6.12088 4.47421 1.07838 8.60033
156 early 4040 825 4.2099 4.444 6.11719 4.44926 1.05099 8.6493
156 late  3252 668 4.24938 3.5772 6.08689 4.43138 1.06273 8.65045
157 early 4040 788 4.2255 4.444 6.05302 4.44724 1.06708 8.70058
157 late  3236 616 4.3152 3.5596 6.04428 4.46199 1.09518 8.70175
158 early 4069 833 4.22708 4.4759 6.08777 4.48975 1.07275 8.75228
158 late  3288 663 4.27281 3.6168 6.1023 4.54165 1.0809 8.75345
159 early 4122 834 4.20597 4.5342 6.22183 4.54207 1.06405 8.80988
159 late  3295 668 4.23672 3.6245 6.21551 4.57273 1.06798 8.8115
160 early 4043 748 4.26787 4.4473 6.10114 4.4544 1.08039 8.87315
160 late  3234 584 4.33271 3.5574 6.12548 4.50198 1.09957 8.87475
161 early 4016 782 4.29432 4.4176 6.12269 4.45051 1.08715 8.94364
161 late  3213 602 4.38375 3.5343 6.1 4.46356 1.10831 8.94538
162 early 3979 766 4.34732 4.3769 5.92392 4.39349 1.08922 9.00976
162 late  3243 627 4.3247 3.5673 5.94541 4.47426 1.08017 9.0112
163 early 4041 798 4.2732 4.4451 6.08054 4.46523 1.06335 9.07373
163 late  3234 631 4.27149 3.5574 6.08485 4.49457 1.05504 9.07614
164 early 4015 781 4.24608 4.4165 6.07115 4.46231 1.05679 9.14309
164 late  3247 610 4.28888 3.5717 6.07803 4.51309 1.05574 9.14531
165 early 4060 813 4.2298 4.466 6.13309 4.49252 1.03399 9.20945
165 late  3207 632 4.23418 3.5277 6.14394 4.53491 1.02713 9.2111
166 early 3981 774 4.21653 4.3791 6.16065 4.39387 1.0319 9.27593
166 late  3176 613 4.27708 3.4936 6.17716 4.42631 1.04975 9.27812
167 early 3957 781 4.23553 4.3527 6.16984 4.36731 1.05307 9.34013
167 late  3158 619 4.26726 3.4738 6.14493 4.35277 1.05763 9.34192
168 early 3910 752 4.25422 4.301 6.10527 4.30114 1.05422 9.40497
168 late  3156 576 4.32383 3.4716 6.07867 4.31428 1.07129 9.40725
169 early 3926 770 4.27967 4.3186 6.07908 4.3384 1.05094 9.47936
169 late  3204 620 4.31523 3.5244 6.0709 4.36721 1.05243 9.48183
170 early 3972 768 4.28751 4.3692 6.11008 4.36891 1.05488 9.55229
170 late  3231 617 4.27917 3.5541 6.06366 4.32722 1.04271 9.55396
171 early 3992 761 4.2728 4.3912 6.03024 4.35808 1.04359 9.61778
171 late  3161 572 4.30655 3.4771 6.01587 4.38739 1.04144 9.61953
172 early 3908 747 4.29222 4.2988 5.88676 4.29339 1.03045 9.68293
172 late  3116 571 4.34243 3.4276 5.89846 4.33586 1.06804 9.68463
173 early 3878 762 4.29268 4.2658 5.81827 4.26862 1.06215 9.7545
173 late  3100 613 4.33903 3.41 5.79939 4.33943 1.07839 9.75597
174 early 3880 780 4.26572 4.268 5.82001 4.31114 1.06804 9.81771
174 late  3158 621 4.31001 3.4738 5.82809 4.307 1.0722 9.81931
175 early 3872 714 4.33084 4.2592 5.86545 4.27368 1.06612 9.88207
175 late  3123 558 4.36728 3.4353 5.8409 4.25003 1.08646 9.88381
176 early 3892 769 4.30678 4.2812 5.83046 4.28043 1.05935 9.94359
176 late  3121 619 4.32041 3.4331 5.85231 4.29183 1.07081 9.94483
177 early 3892 771 4.26644 4.2812 5.89219 4.25154 1.04317 9.9983
177 late  3156 654 4.19772 3.4716 5.86335 4.28639 1.0358 9.99966
178 early 3877 721 4.23111 4.2647 5.88129 4.23533 1.04798 10.051
178 late  3105 565 4.32335 3.4155 5.87445 4.27255 1.07504 10.0525
179 early 3896 791 4.24256 4.2856 5.87458 4.27605 1.05133 10.1082
179 late  3112 630 4.30656 3.4232 5.87842 4.29125 1.06234 10.1098
180 early 3832 720 4.3095 4.2152 5.84721 4.21786 1.07072 10.1605
180 late  3094 576 4.32708 3.4034 5.84484 4.23046 1.07886 10.1619
181 early 3878 784 4.25013 4.2658 5.88352 4.25359 1.04951 10.2108
181 late  3081 623 4.2285 3.3891 5.86614 4.2513 1.03505 10.2123
182 early 3887 806 4.14433 4.2757 5.85602 4.32543 1.0193 10.261
182 late  3160 649 4.15791 3.476 5.82648 4.30138 1.01203 10.2625
183 early 3851 691 4.23241 4.2361 5.7549 4.2238 1.02753 10.312
183 late  3132 560 4.30109 3.4452 5.75392 4.23939 1.04342 10.3134
184 early 3928 796 4.22683 4.3208 5.82897 4.32309 1.03691 10.363
184 late  3162 642 4.22454 3.4782 5.84504 4.33407 1.04016 10.3641
185 early 3991 829 4.13931 4.3901 5.981 4.40057 1.02781 10.4144
185 late  3199 657 4.18537 3.5189 5.98589 4.4058 1.03782 10.4157
186 early 3972 773 4.17623 4.3692 6.02893 4.35467 1.02946 10.4664
186 late  3238 629 4.25232 3.5618 6.01531 4.35896 1.042 10.4677
187 early 3999 761 4.25281 4.3989 5.98854 4.36515 1.04076 10.521
187 late  3236 612 4.25494 3.5596 5.97121 4.3696 1.0513 10.5225
188 early 4007 771 4.24382 4.4077 6.02457 4.35368 1.05066 10.5828
188 late  3209 611 4.24649 3.5299 6.03634 4.42111 1.04207 10.5845
189 early 3970 761 4.24081 4.367 5.91364 4.31918 1.05416 10.6483
189 late  3159 613 4.25198 3.4749 5.91505 4.35142 1.06331 10.6504
190 early 3949 790 4.20132 4.3439 5.90815 4.34645 1.0395 10.7229
190 late  3131 631 4.1961 3.4441 5.96345 4.41326 1.04056 10.7255
191 early 3937 806 4.13233 4.3307 5.97947 4.33668 1.0188 10.8002
191 late  3124 634 4.13796 3.4364 5.94252 4.33939 1.01761 10.8028
192 early 3898 774 4.11775 4.2878 5.87574 4.29984 1.01873 10.8741
192 late  3167 623 4.11746 3.4837 5.85466 4.33788 1.00568 10.877
193 early 3925 758 4.12917 4.3175 5.77924 4.3182 1.01248 10.9407
193 late  3199 627 4.1316 3.5189 5.79607 4.33576 1.02563 10.942
194 early 3956 757 4.14965 4.3516 5.93872 4.35166 1.03868 10.9954
194 late  3231 609 4.2117 3.5541 5.94611 4.38807 1.05881 10.9966
195 early 3997 766 4.21291 4.3967 6.13638 4.45035 1.04954 11.0484
195 late  3244 603 4.1865 3.5684 6.13882 4.45202 1.04963 11.0496
196 early 4031 787 4.1739 4.4341 6.20113 4.48317 1.03324 11.103
196 late  3200 608 4.2375 3.52 6.15882 4.42299 1.06219 11.1043
197 early 4019 819 4.17019 4.4209 6.13123 4.43932 1.05225 11.1547
197 late  3226 649 4.22474 3.5486 6.13057 4.46319 1.08215 11.1559
198 early 3996 770 4.21797 4.3956 6.13262 4.40435 1.07808 11.206
198 late  3233 607 4.2459 3.5563 6.12867 4.45046 1.09125 11.2073
199 early 3984 751 4.25703 4.3824 6.09427 4.33885 1.09413 11.2578
199 late  3209 592 4.3082 3.5299 6.08098 4.33461 1.12153 11.2592
200 early 3975 766 4.28528 4.3725 6.0103 4.31397 1.11723 11.3101
200 late  3163 611 4.29845 3.4793 6.03051 4.36571 1.12298 11.3118
201 early 3922 759 4.27307 4.3142 5.92372 4.29627 1.0951 11.5153
201 late  3126 593 4.34229 3.4386 5.92786 4.3589 1.10141 11.5161
202 early 3891 765 4.29196 4.2801 5.91157 4.29285 1.08918 11.5702
202 late  3090 608 4.24013 3.399 5.89571 4.31489 1.07605 11.5713
203 early 3893 803 4.15926 4.2823 5.87162 4.27066 1.05163 11.6254
203 late  3120 635 4.20641 3.432 5.87126 4.35604 1.06474 11.6266
204 early 3896 776 4.1694 4.2856 5.83461 4.321 1.04389 11.6822
204 late  3115 614 4.13258 3.4265 5.847 4.36895 1.02889 11.6834
205 early 3860 745 4.14197 4.246 5.76563 4.23052 1.02772 11.7424
205 late  3148 597 4.17821 3.4628 5.74868 4.26061 1.03208 11.7438
206 early 3934 786 4.14362 4.3274 5.85058 4.32097 1.02618 11.8021
206 late  3147 619 4.18271 3.4617 5.86001 4.34679 1.02542 11.8034
207 early 3918 771 4.16284 4.3098 5.81022 4.29396 1.03037 11.8657
207 late  3214 615 4.2066 3.5354 5.8125 4.32236 1.05227 11.8672
208 early 3995 781 4.18874 4.3945 5.91061 4.32577 1.0423 11.9548
208 late  3196 638 4.22872 3.5156 5.91642 4.31926 1.04506 11.9575
209 early 4035 839 4.14151 4.4385 6.02452 4.39046 1.01289 12.0515
209 late  3253 683 4.14417 3.5783 6.05015 4.46181 1.01752 12.0535
210 early 4018 765 4.16476 4.4198 6.06613 4.44992 1.03484 12.1302
210 late  3296 644 4.14533 3.6256 6.07468 4.49002 1.04035 12.1314
211 early 4106 810 4.1303 4.5166 6.2193 4.54119 1.02314 12.2109
211 late  3250 664 4.13908 3.575 6.2123 4.54467 1.02985 12.2125
212 early 4013 763 4.16197 4.4143 6.06719 4.40845 1.03514 12.2838
212 late  3216 616 4.16978 3.5376 6.09757 4.45041 1.03576 12.2851
213 early 4050 834 4.10519 4.455 6.12431 4.45172 1.01284 12.3576
213 late  3206 656 4.1335 3.5266 6.11769 4.42895 1.02745 12.3595
214 early 3975 769 4.14038 4.3725 6.03391 4.29208 1.02943 12.4332
214 late  3203 619 4.18795 3.5233 6.00989 4.27594 1.03497 12.4349
215 early 3978 775 4.17722 4.3758 5.98611 4.29704 1.0357 12.5112
215 late  3235 624 4.22102 3.5585 5.99828 4.34122 1.04049 12.5127
216 early 4016 781 4.20568 4.4176 6.15391 4.39474 1.03561 12.5947
216 late  3252 624 4.22663 3.5772 6.14605 4.35915 1.04643 12.5964
217 early 4052 800 4.19472 4.4572 6.17773 4.41296 1.03282 12.6849
217 late  3212 625 4.22229 3.5332 6.14864 4.4507 1.03736 12.6865
218 early 3998 786 4.1956 4.3978 6.02975 4.39432 1.03877 12.7722
218 late  3212 617 4.25809 3.5332 6.05278 4.47247 1.05355 12.7735
219 early 3992 780 4.23071 4.3912 6.04043 4.44118 1.05661 12.8512
219 late  3217 613 4.31769 3.5387 6.01969 4.42185 1.06714 12.8527
220 early 4007 790 4.26928 4.4077 6.04416 4.4453 1.0579 12.9344
220 late  3184 628 4.30967 3.5024 6.00583 4.43918 1.07883 12.936
221 early 3976 792 4.25201 4.3736 5.90725 4.40619 1.05659 13.0121
221 late  3206 647 4.29913 3.5266 5.94094 4.49797 1.06082 13.0134
222 early 3985 779 4.26324 4.3835 6.01279 4.4425 1.05245 13.0939
222 late  3239 628 4.33313 3.5629 5.98613 4.43595 1.0741 13.0951
223 early 4060 821 4.25468 4.466 6.04447 4.5096 1.05714 13.1784
223 late  3264 653 4.26195 3.5904 6.04948 4.56639 1.06832 13.1796
224 early 4096 832 4.19312 4.5056 6.10376 4.56305 1.04956 13.2599
224 late  3328 671 4.13792 3.6608 6.11556 4.62341 1.02674 13.2614
225 early 4152 824 4.11826 4.5672 6.17691 4.55884 1.01469 13.3534
225 late  3329 632 4.18985 3.6619 6.18107 4.6104 1.03454 13.3555
226 early 4169 840 4.14416 4.5859 6.20392 4.58338 1.02255 13.4522
226 late  3329 651 4.17122 3.6619 6.24291 4.6361 1.02643 13.4545
227 early 4096 767 4.20288 4.5056 6.17304 4.47353 1.04102 13.5636
227 late  3271 601 4.24213 3.5981 6.19299 4.54389 1.05809 13.565
228 early 4087 816 4.1955 4.4957 6.22295 4.50591 1.04037 13.6735
228 late  3250 650 4.22123 3.575 6.16606 4.45372 1.04523 13.6758
229 early 4091 841 4.14789 4.5001 6.10643 4.48618 1.02835 13.7736
229 late  3285 657 4.14064 3.6135 6.09167 4.49281 1.03714 13.7754
230 early 4113 828 4.10576 4.5243 6.12426 4.50597 1.02602 13.8735
230 late  3275 654 4.15878 3.6025 6.13498 4.52714 1.03878 13.8752
231 early 4051 776 4.17058 4.4561 6.04923 4.44551 1.06097 13.9703
231 late  3251 636 4.15841 3.5761 6.04491 4.45291 1.05229 13.9725
232 early 4039 788 4.15202 4.4429 6.00036 4.43269 1.04531 14.0675
232 late  3179 630 4.1425 3.4969 5.99662 4.46152 1.03492 14.0697
233 early 3959 780 4.12933 4.3549 5.86704 4.36303 1.02854 14.1635
233 late  3160 621 4.22563 3.476 5.8735 4.34067 1.04778 14.1647
234 early 3913 753 4.22004 4.3043 5.85046 4.29522 1.03987 14.2577
234 late  3146 601 4.28417 3.4606 5.86005 4.33028 1.07057 14.2589
235 early 3910 764 4.25166 4.301 5.83735 4.24388 1.05985 14.3468
235 late  3125 594 4.29536 3.4375 5.87314 4.34409 1.0784 14.348
236 early 3887 762 4.25727 4.2757 5.88579 4.26577 1.062 14.4398
236 late  3165 616 4.25118 3.4815 5.87945 4.29874 1.06288 14.4411
237 early 3911 746 4.24955 4.3021 5.95653 4.27683 1.0606 14.5336
237 late  3126 571 4.34293 3.4386 5.92568 4.25046 1.08861 14.5349
238 early 3880 754 4.30464 4.268 5.80798 4.24455 1.07268 14.6281
238 late  3159 600 4.36657 3.4749 5.81315 4.24999 1.0975 14.6293
239 early 3935 776 4.30826 4.3285 5.96767 4.30233 1.0798 14.7228
239 late  3129 597 4.37488 3.4419 5.97247 4.32274 1.08949 14.7241
240 early 3880 751 4.33454 4.268 5.85781 4.23393 1.08402 14.8662
240 late  3084 583 4.38327 3.3924 5.89007 4.28672 1.09339 14.8693
241 early 3870 786 4.28992 4.257 5.90363 4.24296 1.0708 15.0199
241 late  3124 647 4.20743 3.4364 5.92537 4.26608 1.04802 15.0228
242 early 3931 807 4.13839 4.3241 6.09154 4.32885 1.01857 15.1603
242 late  3185 636 4.20283 3.5035 6.11163 4.38837 1.0427 15.1621
243 early 4002 817 4.14068 4.4022 6.28567 4.42972 1.03473 15.3139
243 late  3176 643 4.15019 3.4936 6.28127 4.45345 1.0529 15.3168
244 early 4020 844 4.06891 4.422 6.26506 4.41594 1.03184 15.4595
244 late  3221 682 4.09562 3.5431 6.25455 4.42666 1.0357 15.4618
245 early 4052 831 4.05059 4.4572 6.3287 4.4746 1.01604 15.6004
245 late  3194 650 4.11741 3.5134 6.28213 4.47454 1.04101 15.6033
246 early 3978 784 4.10885 4.3758 6.12853 4.38938 1.03293 15.7451
246 late  3194 635 4.16218 3.5134 6.14055 4.41541 1.05166 15.7481
247 early 3965 771 4.15839 4.3615 6.10844 4.34182 1.03909 15.888
247 late  3155 608 4.20032 3.4705 6.09832 4.35892 1.04754 15.8896
248 early 3882 727 4.22643 4.2702 5.96559 4.23537 1.05023 16.0338
248 late  3148 574 4.27605 3.4628 5.97016 4.25615 1.06163 16.0381
249 early 3947 799 4.20801 4.3417 6.18288 4.37522 1.03826 16.17
249 late  3176 634 4.24402 3.4936 6.1637 4.43508 1.04754 16.1724
250 early 3970 794 4.19521 4.367 6.16648 4.38629 1.02821 16.3105
250 late  3174 615 4.26181 3.4914 6.11507 4.36544 1.02647 16.3124
251 early 3908 734 4.27354 4.2988 5.94056 4.27898 1.03224 16.4513
251 late  3124 580 4.32298 3.4364 5.90982 4.24436 1.05602 16.4568
252 early 3878 754 4.28804 4.2658 5.80439 4.22346 1.05389 16.6176
252 late  3102 609 4.24081 3.4122 5.79867 4.27871 1.04352 16.6214
253 early 3836 734 4.23801 4.2196 5.7883 4.18194 1.03858 16.7657
253 late  3132 598 4.28608 3.4452 5.79602 4.25401 1.05045 16.7681
254 early 3884 752 4.26262 4.2724 5.84024 4.29081 1.03553 16.8903
254 late  3108 592 4.26448 3.4188 5.82193 4.35044 1.02831 16.8937
255 early 3876 768 4.22136 4.2636 5.86656 4.28414 1.03431 17.0263
255 late  3120 622 4.2609 3.432 5.86492 4.32493 1.04712 17.0308
256 early 3858 738 4.25454 4.2438 5.86161 4.31375 1.04795 17.1815
256 late  3141 598 4.33397 3.4551 5.85637 4.30631 1.05954 17.1847
257 early 3932 791 4.26094 4.3252 5.96682 4.36839 1.0501 17.3396
257 late  3188 635 4.2478 3.5068 5.99258 4.47101 1.06148 17.3427
258 early 4006 818 4.17624 4.4066 6.14655 4.46039 1.04094 17.4807
258 late  3233 673 4.20445 3.5563 6.13193 4.45715 1.05104 17.4841
259 early 4057 824 4.1474 4.4627 6.21049 4.53839 1.0488 17.6272
259 late  3241 670 4.10645 3.5651 6.24569 4.60138 1.04227 17.6303
260 early 4002 761 4.13543 4.4022 6.20701 4.46829 1.05522 17.8043
260 late  3189 586 4.14425 3.5079 6.22029 4.47614 1.05017 17.8082
261 early 3985 796 4.11669 4.3835 6.17911 4.42544 1.04391 18.3919
261 late  3200 653 4.14219 3.52 6.14787 4.38784 1.04094 18.3928
262 early 4016 816 4.09736 4.4176 6.20202 4.402 1.03536 18.5425
262 late  3213 640 4.1357 3.5343 6.19048 4.4152 1.03455 18.5435
263 early 4008 795 4.11702 4.4088 6.16941 4.39101 1.03643 18.6834
263 late  3236 628 4.17429 3.5596 6.15326 4.38135 1.05377 18.6853
264 early 4026 790 4.15897 4.4286 6.13364 4.38916 1.04049 18.8319
264 late  3227 636 4.17416 3.5497 6.13956 4.35052 1.04927 18.8348
265 early 3970 743 4.20579 4.367 6.05719 4.31523 1.0529 18.973
265 late  3166 581 4.21478 3.4826 6.05915 4.38563 1.06128 18.9739
266 early 3932 766 4.19888 4.3252 5.98508 4.29166 1.06816 19.1105
266 late  3140 587 4.25191 3.454 6.00739 4.38948 1.07548 19.1119
267 early 3893 753 4.23606 4.2823 5.97513 4.27751 1.07321 19.2728
267 late  3123 592 4.2805 3.4353 5.98212 4.25822 1.08101 19.2746
268 early 3879 756 4.25135 4.2669 5.98029 4.2264 1.06832 19.4241
268 late  3154 624 4.24318 3.4694 5.98948 4.20028 1.04661 19.4251
269 early 3968 814 4.16759 4.3648 6.12594 4.31809 1.02646 19.568
269 late  3163 648 4.18305 3.4793 6.10006 4.35912 1.03636 19.569
270 early 3968 805 4.13155 4.3648 6.15649 4.35565 1.0189 19.7199
270 late  3176 632 4.21725 3.4936 6.15046 4.38112 1.04251 19.7208
271 early 3896 720 4.25308 4.2856 6.08404 4.31356 1.05441 19.8748
271 late  3120 594 4.24327 3.432 6.07125 4.31497 1.06058 19.8764
272 early 3894 774 4.20108 4.2834 6.00353 4.27405 1.05521 20.021
272 late  3103 626 4.17596 3.4133 5.98278 4.26228 1.03448 20.0223
273 early 3868 765 4.15228 4.2548 5.89569 4.23735 1.04783 20.1707
273 late  3096 591 4.17894 3.4056 5.90756 4.27293 1.05652 20.1725
274 early 3885 789 4.12716 4.2735 5.92013 4.26225 1.0556 20.3361
274 late  3122 618 4.22261 3.4342 5.91785 4.32997 1.08392 20.3374
275 early 3870 748 4.21318 4.257 5.93396 4.2749 1.07649 20.4843
275 late  3108 579 4.22909 3.4188 5.91506 4.28068 1.09427 20.4856
276 early 3861 753 4.20927 4.2471 5.81989 4.27749 1.07382 20.6278
276 late  3132 601 4.21967 3.4452 5.82791 4.30553 1.07822 20.6308
277 early 3877 745 4.21666 4.2647 5.84629 4.33608 1.0699 20.7825
277 late  3126 579 4.32054 3.4386 5.8479 4.35563 1.10429 20.7841
278 early 3872 746 4.29545 4.2592 5.85518 4.33446 1.10227 20.934
278 late  3073 581 4.2906 3.3803 5.8635 4.35049 1.09925 20.9353
279 early 3811 738 4.26607 4.1921 5.87843 4.21035 1.08712 21.0756
279 late  3092 578 4.34314 3.4012 5.90785 4.29531 1.11805 21.0771
280 early 3830 738 4.31358 4.213 6.0054 4.28895 1.10705 21.2235
280 late  3092 588 4.30854 3.4012 5.98964 4.29893 1.10996 21.2253
281 early 3889 797 4.22062 4.2779 6.02851 4.30252 1.07251 21.3832
281 late  3085 619 4.23015 3.3935 6.00084 4.29468 1.06548 21.3846
282 early 3830 745 4.21279 4.213 5.9197 4.19503 1.05927 21.529
282 late  3035 559 4.22834 3.3385 5.90732 4.23672 1.05898 21.5303
283 early 3773 738 4.20567 4.1503 5.85931 4.15624 1.04506 21.6721
283 late  3033 560 4.27465 3.3363 5.86069 4.16633 1.07254 21.6753
284 early 3780 747 4.23228 4.158 5.91117 4.16526 1.06429 21.8183
284 late  3035 584 4.32257 3.3385 5.88798 4.155 1.08501 21.8195
285 early 3737 702 4.32272 4.1107 5.81288 4.08637 1.07787 21.9653
285 late  3015 572 4.31642 3.3165 5.799 4.13285 1.08159 21.9665
286 early 3790 775 4.22929 4.169 5.89773 4.18138 1.05356 22.1084
286 late  3044 625 4.23686 3.3484 5.85547 4.13624 1.04928 22.11
287 early 3799 755 4.1961 4.1789 5.81415 4.17358 1.04159 22.2582
287 late  3085 608 4.18768 3.3935 5.77978 4.17999 1.02723 22.26
288 early 3827 742 4.18187 4.2097 5.78729 4.22054 1.03501 22.4129
288 late  3074 581 4.20397 3.3814 5.8103 4.2756 1.03871 22.4142
289 early 3807 733 4.202 4.1877 5.82285 4.21103 1.04465 22.5638
289 late  3051 584 4.26778 3.3561 5.81705 4.19538 1.05769 22.5651
290 early 3790 739 4.24063 4.169 5.81638 4.16565 1.04433 22.7101
290 late  3089 596 4.26772 3.3979 5.80051 4.18074 1.06086 22.7114
291 early 3897 808 4.17552 4.2867 5.90247 4.32173 1.0349 22.8609
291 late  3164 652 4.17415 3.4804 5.89732 4.29294 1.04204 22.8622
292 early 4000 836 4.09275 4.4 6.07654 4.36216 1.0235 23.0254
292 late  3218 653 4.12679 3.5398 6.06706 4.37651 1.02641 23.0267
293 early 4017 799 4.10705 4.4187 5.97869 4.35237 1.01867 23.1891
293 late  3222 629 4.12663 3.5442 5.99715 4.42094 1.02297 23.191
294 early 3994 772 4.1357 4.3934 5.96999 4.34876 1.03205 23.3781
294 late  3234 608 4.20254 3.5574 5.96837 4.38618 1.04638 23.3794
295 early 4034 800 4.1708 4.4374 6.07339 4.44331 1.04784 23.5465
295 late  3238 639 4.2134 3.5618 6.07489 4.48854 1.06053 23.5478
296 early 4036 798 4.18261 4.4396 6.08893 4.45602 1.05773 23.7201
296 late  3239 642 4.25286 3.5629 6.06286 4.45281 1.07008 23.7219
297 early 4050 811 4.20099 4.455 6.08997 4.45642 1.06543 23.8886
297 late  3204 637 4.2372 3.5244 6.12001 4.53632 1.07335 23.8909
298 early 3959 755 4.23844 4.3549 6.02861 4.3578 1.07578 24.0504
298 late  3123 593 4.27954 3.4353 5.99758 4.34729 1.08325 24.0526
299 early 3903 780 4.22444 4.2933 5.8874 4.30867 1.0597 24.2165
299 late  3104 621 4.18621 3.4144 5.89016 4.34528 1.05992 24.2186
300 early 3789 685 4.24861 4.1679 5.68987 4.19088 1.06624 24.3865
300 late  3061 542 4.31722 3.3671 5.7024 4.23851 1.09866 24.3899
