// Initial random seed:
23

// RunInitializeCallbacks():
initializeSLiMModelType(modelType = 'nonWF');
initializeSLiMOptions(dimensionality = 'xy');
initializeTreeSeq();
NUMGENS = 1
BURNIN = 10000
W = 50
SIGMA = 0.4
K = 5
A = 0.444444
SD = 0.4
SI = 0.4
SM = 0.4
L = 4
G = 2000000000
FECUN = 0.25
initializeMutationType(1, 0.5, "g", 0, 2);
initializeGenomicElementType(1, m1, 1);
initializeGenomicElement(g1, 0, 1999999999);
initializeMutationRate(0);
initializeRecombinationRate(1e-09);
initializeInteractionType(1, "xy", reciprocal=T, maxDistance=1.2);
initializeInteractionType(2, "xy", reciprocal=T, maxDistance=1.2);

// Starting run at generation <start>:
1 

gen stage pop_size births age density neighbor harm_neigh num_off time
44 late  3450 690 4.29072 3.105 6.08287 0 1.07449 1.00474
45 early 4280 830 4.26472 3.852 6.0799 0 1.06986 1.10577
45 late  3446 656 4.29745 3.1014 5.95231 0 1.08909 1.10654
46 early 4315 869 4.23059 3.8835 6.11685 0 1.06605 1.12623
46 late  3478 657 4.27545 3.1302 6.05122 0 1.06987 1.12703
47 early 4320 842 4.24722 3.888 6.25226 0 1.05903 1.14634
47 late  3529 673 4.26778 3.1761 6.13506 0 1.08161 1.14723
48 early 4410 881 4.21542 3.969 6.39571 0 1.07438 1.16729
48 late  3545 691 4.2756 3.1905 6.28158 0 1.07504 1.16888
49 early 4433 888 4.21881 3.9897 6.45742 0 1.05504 1.20414
49 late  3526 691 4.29183 3.1734 6.31009 0 1.08622 1.20517
50 early 4426 900 4.21577 3.9834 6.35767 0 1.07343 1.23026
50 late  3499 697 4.37039 3.1491 6.25808 0 1.10031 1.2311
51 early 4412 913 4.25907 3.9708 6.31536 0 1.06732 1.25431
51 late  3530 722 4.33711 3.177 6.23129 0 1.07592 1.25622
52 early 4428 898 4.25474 3.9852 6.43192 0 1.05104 1.27852
52 late  3487 699 4.2928 3.1383 6.26973 0 1.0628 1.27972
53 early 4353 866 4.23983 3.9177 6.22431 0 1.05835 1.30038
53 late  3516 693 4.29323 3.1644 6.10473 0 1.06997 1.3018
54 early 4443 927 4.18884 3.9987 6.37268 0 1.03669 1.32262
54 late  3534 735 4.28353 3.1806 6.27395 0 1.05716 1.32401
55 early 4404 870 4.23978 3.9636 6.3346 0 1.05881 1.34493
55 late  3545 680 4.32355 3.1905 6.23295 0 1.0976 1.34644
56 early 4426 881 4.2639 3.9834 6.42853 0 1.08586 1.36831
56 late  3557 677 4.31319 3.2013 6.35325 0 1.10037 1.36955
57 early 4441 884 4.25557 3.9969 6.54781 0 1.0948 1.39386
57 late  3535 682 4.30835 3.1815 6.36058 0 1.11372 1.39513
58 early 4345 810 4.31876 3.9105 6.16704 0 1.11116 1.41614
58 late  3464 629 4.38077 3.1176 6.10274 0 1.12644 1.41756
59 early 4323 859 4.31159 3.8907 6.20353 0 1.10548 1.43839
59 late  3463 675 4.35056 3.1167 6.08468 0 1.12475 1.43985
60 early 4271 808 4.33833 3.8439 6.12923 0 1.10887 1.45952
60 late  3409 617 4.38604 3.0681 5.99964 0 1.12379 1.46089
61 early 4274 865 4.29598 3.8466 6.05341 0 1.10622 1.48049
61 late  3430 686 4.37464 3.087 5.96085 0 1.13557 1.48191
62 early 4316 886 4.27132 3.8844 6.03504 0 1.0987 1.50191
62 late  3458 701 4.27762 3.1122 5.96572 0 1.09254 1.5035
63 early 4319 861 4.22552 3.8871 6.20852 0 1.07965 1.52435
63 late  3445 677 4.26009 3.1005 6.08291 0 1.09057 1.52575
64 early 4312 867 4.20246 3.8808 6.13692 0 1.0763 1.54673
64 late  3433 692 4.23216 3.0897 6.06211 0 1.07253 1.54797
65 early 4284 851 4.19281 3.8556 6.19358 0 1.06116 1.56845
65 late  3413 679 4.24758 3.0717 6.0482 0 1.08614 1.56972
66 early 4213 800 4.25113 3.7917 6.06404 0 1.06765 1.58901
66 late  3390 630 4.30059 3.051 5.93396 0 1.05811 1.5905
67 early 4306 916 4.17301 3.8754 6.22276 0 1.01928 1.61061
67 late  3448 719 4.20157 3.1032 6.09744 0 1.02378 1.61204
68 early 4289 841 4.18163 3.8601 6.24421 0 1.01865 1.63228
68 late  3393 634 4.33156 3.0537 6.10833 0 1.06396 1.63375
69 early 4203 810 4.30407 3.7827 6.027 0 1.06448 1.653
69 late  3363 644 4.38121 3.0267 5.90461 0 1.07374 1.65451
70 early 4228 865 4.28027 3.8052 5.94695 0 1.04588 1.67434
70 late  3399 689 4.34392 3.0591 5.85011 0 1.07708 1.67586
71 early 4260 861 4.26385 3.834 6.00024 0 1.05822 1.69644
71 late  3409 676 4.26342 3.0681 5.88225 0 1.04635 1.69767
72 early 4241 832 4.23084 3.8169 5.95795 0 1.03702 1.71816
72 late  3416 663 4.27957 3.0744 5.89657 0 1.05094 1.71944
73 early 4295 879 4.19907 3.8655 6.07442 0 1.03492 1.73945
73 late  3426 692 4.25744 3.0834 5.99225 0 1.04145 1.74085
74 early 4311 885 4.17815 3.8799 6.14747 0 1.0283 1.86362
74 late  3481 703 4.18328 3.1329 6.01508 0 1.03304 1.8649
75 early 4323 842 4.17372 3.8907 6.14015 0 1.04418 1.8873
75 late  3493 662 4.18093 3.1437 6.02939 0 1.03722 1.88889
76 early 4352 859 4.15832 3.9168 6.20166 0 1.02551 1.90927
76 late  3500 693 4.12686 3.15 6.07014 0 1.00857 1.91074
77 early 4381 881 4.09587 3.9429 6.16181 0 0.999543 1.93117
77 late  3452 682 4.19003 3.1068 6.05852 0 1.02202 1.93267
78 early 4285 833 4.1811 3.8565 6.02252 0 1.03127 1.95291
78 late  3447 634 4.27502 3.1023 5.91093 0 1.05454 1.95418
79 early 4360 913 4.17041 3.924 6.1607 0 1.05161 1.97531
79 late  3482 715 4.27484 3.1338 6.06318 0 1.0807 1.97685
80 early 4322 840 4.24965 3.8898 6.15595 0 1.07173 1.99991
80 late  3407 623 4.35222 3.0663 6.0259 0 1.11007 2.00116
81 early 4290 883 4.25058 3.861 6.04644 0 1.07273 2.02326
81 late  3426 697 4.27496 3.0834 5.90749 0 1.06392 2.02559
82 early 4309 883 4.19401 3.8781 5.96796 0 1.04479 2.04578
82 late  3425 684 4.23796 3.0825 5.8653 0 1.06423 2.04738
83 early 4289 864 4.18279 3.8601 5.97034 0 1.04803 2.06691
83 late  3485 687 4.23214 3.1365 5.88402 0 1.07776 2.06861
84 early 4365 880 4.17732 3.9285 6.08297 0 1.0646 2.08906
84 late  3474 685 4.21877 3.1266 5.99943 0 1.08405 2.09057
85 early 4340 866 4.17742 3.906 6.09968 0 1.05737 2.11107
85 late  3428 677 4.23483 3.0852 5.97806 0 1.06243 2.11247
86 early 4295 867 4.17811 3.8655 6.07101 0 1.05076 2.13293
86 late  3462 685 4.21404 3.1158 6.01245 0 1.07308 2.13442
87 early 4277 815 4.22048 3.8493 6.09284 0 1.07108 2.15478
87 late  3430 636 4.27522 3.087 6.01835 0 1.09563 2.15624
88 early 4268 838 4.23946 3.8412 6.09621 0 1.08365 2.1792
88 late  3435 642 4.32169 3.0915 6.02162 0 1.09403 2.18044
89 early 4278 843 4.27302 3.8502 6.22688 0 1.06896 2.20118
89 late  3399 665 4.35746 3.0591 6.09727 0 1.10415 2.20256
90 early 4258 859 4.27666 3.8322 6.13798 0 1.07938 2.22479
90 late  3384 675 4.35461 3.0456 6.03883 0 1.099 2.22608
91 early 4205 821 4.30916 3.7845 6.11253 2.84467 1.07943 2.24527
91 late  3328 647 4.38131 2.9952 6.02222 2.65904 1.08804 2.24671
92 early 4204 876 4.25999 3.7836 6.19901 2.89467 1.05019 2.26658
92 late  3382 688 4.34536 3.0438 6.10556 2.72046 1.04967 2.26804
93 early 4248 866 4.25565 3.8232 6.33508 0 1.03955 2.29111
93 late  3425 692 4.34394 3.0825 6.19652 0 1.06219 2.29341
94 early 4286 861 4.27042 3.8574 6.42998 0 1.04363 2.31573
94 late  3431 658 4.37773 3.0879 6.28887 0 1.07053 2.31704
95 early 4261 830 4.3302 3.8349 6.3017 0 1.06736 2.33788
95 late  3415 660 4.34934 3.0735 6.16265 0 1.08375 2.33934
96 early 4314 899 4.23459 3.8826 6.30754 0 1.05934 2.35909
96 late  3425 713 4.24467 3.0825 6.19886 0 1.06686 2.36056
97 early 4277 852 4.19991 3.8493 6.27901 2.98289 1.06804 2.38152
97 late  3457 670 4.21898 3.1113 6.19212 2.91313 1.06914 2.38307
98 early 4339 882 4.1581 3.9051 6.42763 3.16296 1.03734 2.40336
98 late  3457 686 4.1834 3.1113 6.29809 2.95676 1.03384 2.40479
99 early 4255 798 4.21128 3.8295 6.37884 0 1.03878 2.42509
99 late  3422 649 4.22297 3.0798 6.24683 0 1.02893 2.42654
100 early 4309 887 4.14783 3.8781 6.37674 3.13775 1.01741 2.44816
100 late  3445 705 4.22642 3.1005 6.25635 2.9322 1.03774 2.45009
101 early 4309 864 4.17846 3.8781 6.37607 3.0905 1.02553 2.47151
101 late  3454 691 4.17197 3.1086 6.26483 3.03093 1.01245 2.47214
102 early 4317 863 4.13806 3.8853 6.44979 3.29758 0.99861 2.49237
102 late  3480 694 4.18736 3.132 6.30379 3.16661 1.02443 2.49318
103 early 4355 875 4.14512 3.9195 6.42171 3.43671 1.02847 2.51302
103 late  3445 683 4.18113 3.1005 6.25692 3.2271 1.02961 2.51391
104 early 4329 884 4.12312 3.8961 6.2997 3.25923 1.00416 2.53395
104 late  3440 688 4.11657 3.096 6.11748 3.0332 1.00203 2.53488
105 early 4281 841 4.11142 3.8529 6.20316 0 1.01425 2.55419
105 late  3449 651 4.14845 3.1041 6.10067 0 1.01218 2.55511
106 early 4330 881 4.10092 3.897 6.23305 0 0.997229 2.57546
106 late  3480 693 4.17902 3.132 6.12363 0 1.0158 2.57649
107 early 4327 847 4.16524 3.8943 6.20013 0 1.02681 2.59781
107 late  3456 665 4.28183 3.1104 6.07793 0 1.05556 2.59868
108 early 4293 837 4.25204 3.8637 6.25559 0 1.05218 2.61899
108 late  3427 681 4.3274 3.0843 6.1591 0 1.07587 2.6198
109 early 4241 814 4.30488 3.8169 6.20574 0 1.08677 2.75865
109 late  3408 640 4.35651 3.0672 6.07236 0 1.09478 2.75998
110 early 4268 860 4.27718 3.8412 6.22686 0 1.06912 2.78038
110 late  3438 692 4.2929 3.0942 6.05689 0 1.08522 2.78144
111 early 4288 850 4.2437 3.8592 6.1318 0 1.06273 2.80113
111 late  3427 649 4.32448 3.0843 6.00787 0 1.08637 2.80218
112 early 4267 840 4.27631 3.8403 6.09683 0 1.06656 2.82164
112 late  3412 678 4.26817 3.0708 5.92604 0 1.06887 2.8227
113 early 4268 856 4.21157 3.8412 5.94198 0 1.05389 2.84152
113 late  3395 678 4.26863 3.0555 5.85499 0 1.06156 2.84256
114 early 4235 840 4.22361 3.8115 5.88242 0 1.04203 2.86179
114 late  3392 663 4.31044 3.0528 5.82946 0 1.06397 2.86264
115 early 4190 798 4.29905 3.771 5.9541 0 1.05823 2.88164
115 late  3343 621 4.38169 3.0087 5.88853 0 1.07478 2.88252
116 early 4172 829 4.31232 3.7548 6.07855 0 1.05225 2.90235
116 late  3331 647 4.4344 2.9979 5.96708 0 1.07565 2.90336
117 early 4140 809 4.37246 3.726 6.05331 0 1.06401 2.92223
117 late  3330 639 4.4009 2.997 5.92586 0 1.07297 2.92311
118 early 4157 827 4.32644 3.7413 6.12277 0 1.06447 2.94324
118 late  3397 660 4.41036 3.0573 5.94174 0 1.08979 2.94411
119 early 4218 821 4.35728 3.7962 5.95352 0 1.08487 2.96303
119 late  3406 656 4.40487 3.0654 5.89363 0 1.10129 2.96405
120 early 4243 837 4.33868 3.8187 6.09428 0 1.0905 2.9834
120 late  3372 659 4.40125 3.0348 5.9701 0 1.10202 2.98447
121 early 4203 831 4.33333 3.7827 6.00466 0 1.08708 3.0032
121 late  3368 654 4.42251 3.0312 5.93781 0 1.10184 3.0042
122 early 4220 852 4.32773 3.798 6.13264 0 1.07109 3.02342
122 late  3421 694 4.33411 3.0789 5.98172 0 1.07688 3.02445
123 early 4246 825 4.29769 3.8214 6.17244 0 1.07913 3.04431
123 late  3402 647 4.29336 3.0618 6.04154 0 1.08083 3.04535
124 early 4258 856 4.22922 3.8322 6.28013 0 1.0667 3.06477
124 late  3379 653 4.37555 3.0411 6.09069 0 1.08819 3.06593
125 early 4232 853 4.29206 3.8088 6.09113 0 1.05482 3.08552
125 late  3381 691 4.33511 3.0429 5.97836 0 1.07158 3.08663
126 early 4193 812 4.30193 3.7737 5.95581 0 1.07417 3.10625
126 late  3369 625 4.36836 3.0321 5.8509 0 1.08192 3.10727
127 early 4235 866 4.2706 3.8115 6.01706 0 1.05384 3.12703
127 late  3389 676 4.34258 3.0501 5.90019 0 1.07819 3.12795
128 early 4219 830 4.29154 3.7971 5.97314 0 1.06684 3.14728
128 late  3417 669 4.3386 3.0753 5.86673 0 1.07316 3.14853
129 early 4252 835 4.29022 3.8268 6.15001 0 1.05974 3.16827
129 late  3452 671 4.30475 3.1068 6.03981 0 1.04838 3.16971
130 early 4266 814 4.29255 3.8394 6.1689 0 1.05134 3.19003
130 late  3412 635 4.32415 3.0708 6.01228 0 1.0425 3.19097
131 early 4250 838 4.27435 3.825 6.10735 0 1.02941 3.21412
131 late  3445 677 4.30972 3.1005 5.99202 0 1.03048 3.21499
132 early 4316 871 4.23818 3.8844 6.24651 0 1.01529 3.23648
132 late  3455 694 4.30159 3.1095 6.11528 0 1.03531 3.23745
133 early 4282 827 4.27767 3.8538 6.20474 0 1.03293 3.25768
133 late  3435 644 4.3802 3.0915 6.07002 0 1.04483 3.2588
134 early 4303 868 4.29491 3.8727 6.1359 0 1.03788 3.27891
134 late  3452 686 4.31402 3.1068 6.01252 0 1.02086 3.27983
135 early 4355 903 4.21217 3.9195 6.16337 0 1.0039 3.30025
135 late  3471 698 4.27197 3.1239 6.01309 0 1.00691 3.30119
136 early 4289 818 4.2665 3.8601 5.99176 0 1.00583 3.32082
136 late  3498 666 4.33648 3.1482 5.90417 0 1.01086 3.32202
137 early 4346 848 4.29521 3.9114 6.06857 0 1.01749 3.34253
137 late  3429 659 4.29017 3.0861 5.94787 0 1.01925 3.344
138 early 4251 822 4.26723 3.8259 6.00899 0 1.01458 3.36617
138 late  3388 625 4.35714 3.0492 5.90349 0 1.03483 3.36706
139 early 4207 819 4.31424 3.7863 6.0296 0 1.0271 3.38755
139 late  3394 640 4.40189 3.0546 5.89328 0 1.0492 3.38846
140 early 4240 846 4.32406 3.816 5.97518 0 1.05448 3.40776
140 late  3439 666 4.42396 3.0951 5.85505 0 1.06833 3.40891
141 early 4312 873 4.32583 3.8808 6.09449 0 1.05195 3.42892
141 late  3471 702 4.35753 3.1239 5.98394 0 1.04177 3.43005
142 early 4329 858 4.29568 3.8961 6.10613 0 1.0298 3.44983
142 late  3515 700 4.34595 3.1635 6.04391 0 1.03357 3.45092
143 early 4436 921 4.23602 3.9924 6.47381 0 1.01803 3.4716
143 late  3550 726 4.26338 3.195 6.36167 0 1.02028 3.47277
144 early 4426 876 4.22164 3.9834 6.55966 0 1.02666 3.49437
144 late  3566 675 4.25967 3.2094 6.47386 0 1.04319 3.49531
145 early 4464 898 4.20161 4.0176 6.70512 0 1.03293 3.51759
145 late  3592 688 4.26949 3.2328 6.55876 0 1.05818 3.51856
146 early 4458 866 4.24585 4.0122 6.54676 0 1.05698 3.53996
146 late  3588 688 4.24247 3.2292 6.41679 0 1.05379 3.54096
147 early 4443 855 4.23363 3.9987 6.45136 0 1.05942 3.56177
147 late  3596 679 4.23943 3.2364 6.36552 0 1.06674 3.56293
148 early 4486 890 4.19996 4.0374 6.58242 0 1.04659 3.58437
148 late  3592 699 4.20991 3.2328 6.43704 0 1.03953 3.58558
149 early 4470 878 4.18658 4.023 6.44633 0 1.03311 3.60675
149 late  3556 679 4.27306 3.2004 6.34429 0 1.0613 3.60806
150 early 4457 901 4.20709 4.0113 6.43588 0 1.05228 3.62982
150 late  3559 724 4.19978 3.2031 6.35107 0 1.05423 3.63099
151 early 4454 895 4.15492 4.0086 6.51784 0 1.03996 3.79347
151 late  3519 676 4.27735 3.1671 6.37346 0 1.07275 3.79475
152 early 4389 870 4.23126 3.9501 6.26474 0 1.06812 3.81592
152 late  3543 693 4.26192 3.1887 6.15962 0 1.07254 3.81689
153 early 4372 829 4.26418 3.9348 6.29164 0 1.06359 3.83918
153 late  3468 622 4.32324 3.1212 6.1634 0 1.06517 3.84006
154 early 4309 841 4.28429 3.8781 6.16306 0 1.055 3.86124
154 late  3448 651 4.34194 3.1032 6.04513 0 1.04669 3.86217
155 early 4296 848 4.28748 3.8664 6.18508 0 1.03538 3.88244
155 late  3447 661 4.32782 3.1023 6.10401 0 1.04584 3.88374
156 early 4261 814 4.31002 3.8349 6.19128 0 1.04506 3.90384
156 late  3467 658 4.34352 3.1203 6.07755 0 1.05451 3.90526
157 early 4297 830 4.31138 3.8673 6.30695 0 1.05283 3.9259
157 late  3464 659 4.32159 3.1176 6.17138 0 1.04879 3.92699
158 early 4321 857 4.26614 3.8889 6.29328 0 1.04351 3.94757
158 late  3446 678 4.35403 3.1014 6.20069 0 1.06094 3.94875
159 early 4294 848 4.29669 3.8646 6.39201 0 1.05682 3.97016
159 late  3432 667 4.34237 3.0888 6.30406 0 1.05653 3.97105
160 early 4220 788 4.34479 3.798 6.32727 0 1.05498 3.99236
160 late  3442 635 4.41604 3.0978 6.21062 0 1.06973 3.99328
161 early 4263 821 4.37298 3.8367 6.33431 0 1.06169 4.01309
161 late  3405 641 4.41821 3.0645 6.13534 0 1.05903 4.01406
162 early 4196 791 4.39681 3.7764 6.0977 0 1.04719 4.03313
162 late  3387 633 4.45793 3.0483 6.00301 0 1.05433 4.03428
163 early 4196 809 4.40562 3.7764 6.08366 0 1.04743 4.0532
163 late  3371 642 4.4512 3.0339 5.96212 0 1.062 4.05476
164 early 4205 834 4.37004 3.7845 6.1905 0 1.06302 4.07384
164 late  3381 653 4.45194 3.0429 6.03588 0 1.08193 4.0749
165 early 4186 805 4.40349 3.7674 6.081 0 1.06976 4.09409
165 late  3392 635 4.42011 3.0528 5.94064 0 1.07989 4.09514
166 early 4265 873 4.31067 3.8385 6.16131 0 1.06073 4.11453
166 late  3447 693 4.38787 3.1023 6.0514 0 1.08703 4.11547
167 early 4250 803 4.36988 3.825 6.12617 0 1.07929 4.13575
167 late  3430 639 4.42624 3.087 6.03772 0 1.10146 4.13692
168 early 4299 869 4.32938 3.8691 6.38015 0 1.07955 4.15848
168 late  3427 689 4.31281 3.0843 6.29583 0 1.07674 4.15946
169 early 4292 865 4.24208 3.8628 6.53137 0 1.06384 4.18014
169 late  3410 681 4.29824 3.069 6.36779 0 1.08534 4.18107
170 early 4249 839 4.25206 3.8241 6.38319 0 1.06496 4.20135
170 late  3433 666 4.29013 3.0897 6.22814 0 1.0702 4.20255
171 early 4232 799 4.29135 3.8088 6.27929 0 1.0664 4.22572
171 late  3418 631 4.38151 3.0762 6.18457 0 1.09333 4.22675
172 early 4236 818 4.3423 3.8124 6.35244 0 1.08853 4.24776
172 late  3374 632 4.37018 3.0366 6.22696 0 1.09484 4.24912
173 early 4181 807 4.33365 3.7629 6.25122 0 1.094 4.26887
173 late  3370 646 4.3457 3.033 6.11966 0 1.09763 4.26996
174 early 4289 919 4.20028 3.8601 6.30438 0 1.05433 4.29079
174 late  3453 720 4.28931 3.1077 6.15625 0 1.07008 4.2917
175 early 4297 844 4.25041 3.8673 6.24464 0 1.06214 4.31326
175 late  3472 676 4.25058 3.1248 6.113 0 1.07114 4.31443
176 early 4370 898 4.17162 3.933 6.24831 0 1.0389 4.33574
176 late  3471 694 4.22674 3.1239 6.12366 0 1.0582 4.33672
177 early 4296 825 4.223 3.8664 6.12241 0 1.05447 4.35817
177 late  3462 638 4.30965 3.1158 6.05588 0 1.06297 4.3593
178 early 4276 814 4.29888 3.8484 6.19475 0 1.06642 4.38057
178 late  3478 651 4.31627 3.1302 6.06655 0 1.07246 4.38172
179 early 4283 805 4.31707 3.8547 6.08997 0 1.0586 4.40177
179 late  3420 620 4.39825 3.078 5.93074 0 1.07339 4.4029
180 early 4301 881 4.29249 3.8709 6.0683 0 1.05813 4.42279
180 late  3455 696 4.31635 3.1095 5.95676 0 1.07033 4.42394
181 early 4260 805 4.31174 3.834 5.96894 0 1.0777 4.44414
181 late  3446 654 4.32647 3.1014 5.90851 0 1.07806 4.44529
182 early 4258 812 4.31071 3.8322 6.08725 0 1.08455 4.46541
182 late  3450 657 4.32638 3.105 6.00642 0 1.08696 4.46634
183 early 4287 837 4.28645 3.8583 6.17205 0 1.08304 4.48749
183 late  3430 671 4.35685 3.087 6.00791 0 1.10496 4.48863
