// Initial random seed:
23

// RunInitializeCallbacks():
initializeSLiMModelType(modelType = 'nonWF');
initializeSLiMOptions(dimensionality = 'xy');
initializeTreeSeq();
NUMGENS = 301
BURNIN = 1
W = 50
SIGMA = 4
K = 5
A = 0.444444
SD = 4
SI = 4
SM = 4
L = 4
G = 2000000000
FECUN = 0.25
initializeMutationType(1, 0.5, "g", 0, 2);
initializeGenomicElementType(1, m1, 1);
initializeGenomicElement(g1, 0, 1999999999);
initializeMutationRate(0);
initializeRecombinationRate(1e-09);
initializeInteractionType(1, "xy", reciprocal=T, maxDistance=12);
initializeInteractionType(2, "xy", reciprocal=T, maxDistance=12);

// Starting run at generation <start>:
1 

gen stage pop_size births age density neighbor harm_neigh num_off time
10 late  2848 507 3.99544 2.5632 4.19377 3.46715 1.00948 2.28822
11 early 3501 653 4.0637 3.1509 4.12544 3.32982 1.02514 2.51545
11 late  2852 496 4.1385 2.5668 4.23063 3.48753 1.054 2.51601
12 early 3524 672 4.15863 3.1716 4.20285 3.36164 1.03888 2.74609
12 late  2861 506 4.27718 2.5749 4.3003 3.51712 1.06746 2.74663
13 early 3541 680 4.26377 3.1869 4.23531 3.37294 1.07088 2.97958
13 late  2894 516 4.38493 2.6046 4.336 3.53406 1.08915 2.98015
14 early 3556 662 4.38245 3.2004 4.27572 3.36247 1.0793 3.2181
14 late  2895 500 4.50915 2.6055 4.3544 3.51551 1.10294 3.21871
15 early 3568 673 4.47001 3.2112 4.24965 3.36051 1.08941 3.45825
15 late  2903 506 4.56976 2.6127 4.34937 3.50384 1.1185 3.45887
16 early 3589 686 4.50515 3.2301 4.3281 3.36682 1.11089 3.70181
16 late  2883 512 4.67014 2.5947 4.4825 3.60268 1.14499 3.70295
17 early 3519 636 4.64535 3.1671 4.40618 3.39646 1.14777 3.94347
17 late  2868 485 4.80509 2.5812 4.52231 3.56187 1.19526 3.94408
18 early 3514 646 4.73791 3.1626 4.4986 3.42596 1.18071 4.18723
18 late  2901 519 4.80214 2.6109 4.56416 3.53906 1.21441 4.18813
19 early 3535 634 4.76153 3.1815 4.44549 3.40148 1.20396 4.44387
19 late  2901 509 4.87659 2.6109 4.53285 3.52731 1.24095 4.44452
20 early 3565 664 4.78205 3.2085 4.455 3.40846 1.20533 4.69276
20 late  2897 507 4.94477 2.6073 4.54643 3.54638 1.24646 4.6935
21 early 3586 689 4.80257 3.2274 4.48472 3.41774 1.2097 5.00814
21 late  2944 543 4.90523 2.6496 4.60696 3.59811 1.22554 5.00902
22 early 3604 660 4.82381 3.2436 4.53761 3.44831 1.19784 5.26845
22 late  2943 491 5.05607 2.6487 4.6343 3.61127 1.26504 5.26912
23 early 3603 660 4.94671 3.2427 4.4997 3.41637 1.24313 5.52499
23 late  2918 487 5.08088 2.6262 4.59448 3.59614 1.28307 5.5257
24 early 3618 700 4.90437 3.2562 4.54816 3.48244 1.23411 5.78156
24 late  2933 536 5.02762 2.6397 4.63899 3.62861 1.27139 5.78224
25 early 3591 658 4.92314 3.2319 4.57743 3.48356 1.22751 6.03938
25 late  2942 518 5.01632 2.6478 4.65421 3.61408 1.24609 6.04029
26 early 3612 670 4.90033 3.2508 4.55704 3.48888 1.21788 6.30731
26 late  2935 542 4.96184 2.6415 4.63053 3.58015 1.22998 6.30805
27 early 3606 671 4.85247 3.2454 4.52557 3.45845 1.20133 6.56555
27 late  2958 508 5.06423 2.6622 4.62713 3.59729 1.26673 6.56627
28 early 3615 657 4.9621 3.2535 4.52025 3.4344 1.24122 6.82923
28 late  2913 507 5.10848 2.6217 4.63302 3.60281 1.28184 6.82993
29 early 3601 688 4.94141 3.2409 4.53899 3.44286 1.23521 7.08702
29 late  2928 523 5.09665 2.6352 4.6568 3.61101 1.2681 7.08771
30 early 3593 665 4.96827 3.2337 4.60778 3.48594 1.24158 7.34746
30 late  2925 511 5.12103 2.6325 4.68772 3.60094 1.29368 7.3482
31 early 3603 678 4.96919 3.2427 4.57648 3.46084 1.25507 7.60676
31 late  2926 537 5.06015 2.6334 4.67099 3.60078 1.28195 7.60745
32 early 3591 665 4.9379 3.2319 4.61249 3.46784 1.24172 7.86685
32 late  2931 515 5.10747 2.6379 4.69947 3.61166 1.29171 7.86762
33 early 3607 676 4.96285 3.2463 4.59279 3.46798 1.25645 8.1337
33 late  2958 533 5.12339 2.6622 4.66362 3.60161 1.28769 8.1344
34 early 3607 649 5.02162 3.2463 4.55213 3.47139 1.25506 8.39887
34 late  2941 501 5.14723 2.6469 4.67802 3.65401 1.28494 8.39959
35 early 3615 674 5.00111 3.2535 4.60132 3.48527 1.24481 8.66811
35 late  2983 531 5.14113 2.6847 4.69347 3.64117 1.27724 8.66887
36 early 3663 680 5.00109 3.2967 4.70384 3.56734 1.24515 8.94644
36 late  2987 527 5.16873 2.6883 4.82261 3.73704 1.2839 8.94717
37 early 3666 679 5.02619 3.2994 4.76281 3.57024 1.23977 9.22972
37 late  3021 525 5.20986 2.7189 4.84778 3.71684 1.28765 9.23034
38 early 3767 746 4.98009 3.3903 4.8272 3.62034 1.23918 9.52385
38 late  3060 587 5.04183 2.754 4.92423 3.7752 1.26373 9.52463
39 early 3791 731 4.87681 3.4119 4.86884 3.65975 1.22633 9.82164
39 late  3099 577 4.97935 2.7891 4.94345 3.77155 1.2475 9.82243
40 early 3773 674 4.91121 3.3957 4.85945 3.64251 1.23244 10.1199
40 late  3037 525 5.05367 2.7333 4.96825 3.8006 1.25584 10.1207
41 early 3759 722 4.89093 3.3831 4.89382 3.64934 1.22107 10.4225
41 late  3052 554 5.02523 2.7468 4.99969 3.80655 1.26016 10.4232
42 early 3783 731 4.86096 3.4047 4.91164 3.67867 1.21702 10.7194
42 late  3072 568 5.03158 2.7648 5.02523 3.83495 1.27344 10.7202
43 early 3734 662 4.96224 3.3606 4.89594 3.64315 1.2496 11.0156
43 late  3036 489 5.13834 2.7324 4.97428 3.78626 1.30007 11.0164
44 early 3716 680 5.01507 3.3444 4.82379 3.62207 1.25807 11.3071
44 late  3064 525 5.08681 2.7576 4.9143 3.75089 1.26893 11.3079
45 early 3747 683 4.97732 3.3723 4.81396 3.6304 1.24393 11.742
45 late  3031 548 5.01254 2.7279 4.90394 3.76252 1.26493 11.7428
46 early 3714 683 4.90684 3.3426 4.73478 3.57389 1.22913 12.0308
46 late  3010 526 5.02126 2.709 4.85557 3.73866 1.24286 12.0316
47 early 3737 727 4.84988 3.3633 4.79957 3.63789 1.19026 12.3226
47 late  3051 562 5.00721 2.7459 4.88625 3.78198 1.21468 12.3234
48 early 3802 751 4.82062 3.4218 4.84026 3.65756 1.16412 12.6198
48 late  3037 555 5.02437 2.7333 4.96913 3.85237 1.19888 12.6205
49 early 3709 672 4.93287 3.3381 4.76908 3.61955 1.17956 12.9132
49 late  3030 514 5.08944 2.727 4.86182 3.7927 1.21815 12.914
50 early 3694 664 4.99486 3.3246 4.75702 3.59893 1.20736 13.2074
50 late  3005 523 5.10616 2.7045 4.87291 3.76632 1.23794 13.208
51 early 3649 644 5.0285 3.2841 4.74182 3.57753 1.22335 13.4994
51 late  2943 483 5.19742 2.6487 4.8276 3.70844 1.26639 13.5007
52 early 3630 687 5.02452 3.267 4.68808 3.51847 1.24105 13.7835
52 late  2912 512 5.18578 2.6208 4.78512 3.65471 1.28949 13.7844
53 early 3593 681 5.01336 3.2337 4.63835 3.48786 1.23935 14.0604
53 late  2926 535 5.14525 2.6334 4.70533 3.59044 1.28195 14.0615
54 early 3570 644 5.03669 3.213 4.56844 3.42941 1.25378 14.3433
54 late  2859 485 5.17174 2.5731 4.67624 3.61688 1.28996 14.3443
55 early 3544 685 4.97884 3.1896 4.54557 3.41811 1.23392 14.6121
55 late  2916 530 5.14849 2.6244 4.61717 3.54955 1.27263 14.6131
56 early 3568 652 5.02494 3.2112 4.53347 3.43677 1.24383 14.8858
56 late  2934 495 5.1878 2.6406 4.65482 3.61295 1.28221 14.887
57 early 3598 664 5.04586 3.2382 4.61996 3.49937 1.24903 15.1644
57 late  2935 500 5.20102 2.6415 4.73874 3.66999 1.29097 15.1655
58 early 3623 688 5.02346 3.2607 4.60455 3.48675 1.25007 15.4518
58 late  2976 517 5.2332 2.6784 4.70849 3.65223 1.29536 15.4529
59 early 3636 660 5.10176 3.2724 4.60971 3.48125 1.26073 15.739
59 late  2953 496 5.25872 2.6577 4.71136 3.6278 1.30782 15.7401
60 early 3629 676 5.09286 3.2661 4.65119 3.51882 1.28134 16.0251
60 late  2887 520 5.15726 2.5983 4.76127 3.6764 1.30135 16.0262
61 early 3558 671 4.99607 3.2022 4.59035 3.42479 1.26813 16.3057
61 late  2919 508 5.19493 2.6271 4.69397 3.61585 1.32134 16.3066
62 early 3602 683 5.02027 3.2418 4.61968 3.49896 1.27152 16.5881
62 late  2969 529 5.14786 2.6721 4.70289 3.64504 1.30111 16.589
63 early 3665 696 4.98035 3.2985 4.70047 3.56148 1.25157 16.8845
63 late  2946 527 5.03021 2.6514 4.80468 3.735 1.259 16.8853
64 early 3626 680 4.89934 3.2634 4.64204 3.54355 1.23111 17.1705
64 late  2964 540 4.96289 2.6676 4.74305 3.72337 1.24798 17.1714
65 early 3693 729 4.78581 3.3237 4.70256 3.59624 1.19821 17.4712
65 late  3037 544 4.98024 2.7333 4.81109 3.81262 1.25025 17.4721
66 early 3750 713 4.8432 3.375 4.7236 3.69936 1.21973 17.7864
66 late  3037 540 4.99309 2.7333 4.83062 3.84025 1.26144 17.788
67 early 3702 665 4.91653 3.3318 4.6916 3.62228 1.23852 18.1841
67 late  2982 506 5.09289 2.6838 4.8123 3.82953 1.30449 18.185
68 early 3681 699 4.93589 3.3129 4.73306 3.62033 1.25482 18.4889
68 late  2987 537 5.07466 2.6883 4.87241 3.83065 1.29595 18.4898
69 early 3657 670 4.96172 3.2913 4.74209 3.61505 1.26415 18.7886
69 late  3001 516 5.09863 2.7009 4.83948 3.77087 1.3039 18.7895
70 early 3656 655 5.00602 3.2904 4.73246 3.62234 1.282 19.0875
70 late  2994 505 5.10688 2.6946 4.81632 3.75928 1.30361 19.0884
71 early 3685 691 4.96174 3.3165 4.71135 3.59945 1.25292 19.4129
71 late  2998 528 5.16411 2.6982 4.8335 3.79625 1.3022 19.4138
72 early 3687 689 5.01221 3.3183 4.74627 3.58472 1.25848 19.7179
72 late  2981 528 5.12043 2.6829 4.83434 3.75215 1.2952 19.7188
73 early 3602 621 5.06524 3.2418 4.66897 3.5219 1.28401 20.0134
73 late  2979 483 5.19201 2.6811 4.75401 3.64726 1.3189 20.0142
74 early 3684 705 5.00706 3.3156 4.70908 3.56554 1.27226 20.5471
74 late  2994 560 5.12959 2.6946 4.81152 3.72505 1.29593 20.548
75 early 3699 705 4.96134 3.3291 4.74565 3.57188 1.2425 20.9408
75 late  3020 546 5.15099 2.718 4.85532 3.70554 1.28841 20.9416
76 early 3692 672 5.03142 3.3228 4.76472 3.60938 1.26544 21.2512
76 late  3002 517 5.1429 2.7018 4.84595 3.73857 1.28847 21.2521
77 early 3681 679 5.00978 3.3129 4.6398 3.49543 1.26026 21.5579
77 late  3019 511 5.14972 2.7171 4.73534 3.66942 1.30706 21.5588
78 early 3727 708 4.98149 3.3543 4.70549 3.59448 1.2777 21.872
78 late  3047 546 5.17296 2.7423 4.79523 3.72894 1.32393 21.873
79 early 3715 668 5.06299 3.3435 4.69254 3.59146 1.27914 22.1842
79 late  2994 512 5.23647 2.6946 4.80409 3.75081 1.32999 22.185
80 early 3701 707 5.04512 3.3309 4.69803 3.61957 1.26209 22.4972
80 late  3026 538 5.18837 2.7234 4.77347 3.74034 1.29907 22.4981
81 early 3773 747 4.96316 3.3957 4.73646 3.63131 1.22343 22.8165
81 late  3079 575 5.1114 2.7711 4.83972 3.80276 1.26729 22.8174
82 early 3767 688 4.99522 3.3903 4.68335 3.63683 1.24263 23.1719
82 late  3042 514 5.12788 2.7378 4.80324 3.79994 1.27055 23.1726
83 early 3719 677 5.01237 3.3471 4.67031 3.58063 1.24657 23.5326
83 late  3042 528 5.10618 2.7378 4.79402 3.77743 1.27975 23.5334
84 early 3750 708 4.95333 3.375 4.71864 3.62525 1.232 23.8964
84 late  2994 523 5.15063 2.6946 4.84563 3.82981 1.28056 23.8972
85 early 3669 675 5.01908 3.3021 4.66029 3.59542 1.24966 24.2333
85 late  2957 521 5.18431 2.6613 4.72464 3.69299 1.27968 24.2341
86 early 3596 639 5.08537 3.2364 4.46743 3.44407 1.26085 24.5511
86 late  2958 491 5.23327 2.6622 4.57583 3.58106 1.29615 24.552
87 early 3633 675 5.07514 3.2697 4.57289 3.46812 1.26287 24.8777
87 late  2970 523 5.2771 2.673 4.66582 3.60855 1.30067 24.8786
88 early 3722 752 5.00887 3.3498 4.6551 3.56035 1.2496 25.2172
88 late  3009 595 5.15022 2.7081 4.75786 3.7201 1.28448 25.2181
89 early 3686 677 5.02062 3.3174 4.63824 3.54751 1.24905 25.5656
89 late  2985 524 5.08576 2.6865 4.76287 3.72949 1.26399 25.5664
90 early 3659 674 4.96474 3.2931 4.72028 3.58001 1.24187 25.905
90 late  3016 535 5.10444 2.7144 4.84313 3.72889 1.27785 25.9057
91 early 3697 681 4.97998 3.3273 4.77189 3.5882 1.23965 26.2548
91 late  2972 502 5.14502 2.6748 4.86631 3.73654 1.29307 26.2558
92 early 3615 643 5.05201 3.2535 4.65739 3.49291 1.27386 26.5906
92 late  2957 486 5.18532 2.6613 4.72665 3.62979 1.30098 26.5915
93 early 3655 698 5.0041 3.2895 4.61618 3.51235 1.25746 26.9188
93 late  3005 546 5.16373 2.7045 4.73733 3.69457 1.30216 26.9197
94 early 3730 725 4.96568 3.357 4.68942 3.56975 1.26756 27.2629
94 late  2950 542 5.10644 2.655 4.78884 3.75274 1.30407 27.2658
95 early 3664 714 4.91648 3.2976 4.56364 3.49228 1.26829 27.6388
95 late  2972 528 5.11844 2.6748 4.68644 3.67577 1.3072 27.6396
96 early 3644 672 4.99012 3.2796 4.57005 3.52844 1.26701 27.9679
96 late  2951 513 5.16164 2.6559 4.6536 3.65457 1.3182 27.9688
97 early 3665 714 4.96126 3.2985 4.53275 3.5466 1.24584 28.2988
97 late  2976 557 5.08233 2.6784 4.63975 3.68643 1.27856 28.2998
98 early 3701 725 4.89084 3.3309 4.6665 3.60942 1.23453 28.637
98 late  3013 561 5.08994 2.7117 4.77393 3.75954 1.29041 28.6379
99 early 3701 688 4.95785 3.3309 4.71754 3.5815 1.24615 28.9807
99 late  2964 507 5.16093 2.6676 4.79994 3.72923 1.30162 28.9817
100 early 3610 646 5.05845 3.249 4.55892 3.51471 1.27673 29.3109
100 late  2927 499 5.20601 2.6343 4.66018 3.65362 1.31841 29.312
101 early 3629 702 5.00551 3.2661 4.49823 3.48341 1.25847 29.6351
101 late  2955 545 5.16717 2.6595 4.60684 3.64165 1.30051 29.6357
102 early 3605 650 5.0552 3.2445 4.50924 3.44966 1.27517 29.9506
102 late  2916 507 5.23182 2.6244 4.64328 3.65085 1.31584 29.9524
103 early 3566 650 5.09591 3.2094 4.51763 3.44015 1.28968 30.285
103 late  2903 503 5.26765 2.6127 4.61334 3.6114 1.33173 30.2859
104 early 3552 649 5.12247 3.1968 4.48501 3.42977 1.29307 30.6169
104 late  2963 518 5.25211 2.6667 4.58831 3.58853 1.3267 30.6177
105 early 3584 621 5.16881 3.2256 4.56285 3.50273 1.30859 30.9818
105 late  2959 476 5.33052 2.6631 4.66301 3.65724 1.34674 30.9825
106 early 3623 664 5.1703 3.2607 4.57186 3.48606 1.29672 31.3502
106 late  2945 501 5.24177 2.6505 4.68458 3.67619 1.32054 31.3517
107 early 3647 702 5.04031 3.2823 4.60987 3.52949 1.26213 31.7214
107 late  2967 543 5.17964 2.6703 4.71441 3.6966 1.29592 31.7221
108 early 3652 685 5.02054 3.2868 4.62647 3.55848 1.25602 32.0762
108 late  2918 512 5.1549 2.6262 4.73001 3.74309 1.29986 32.0769
109 early 3557 639 5.0492 3.2013 4.4809 3.4703 1.26174 32.7828
109 late  2859 474 5.21651 2.5731 4.59149 3.62462 1.31375 32.7836
110 early 3550 691 5.00648 3.195 4.50113 3.43867 1.2462 33.1055
110 late  2909 545 5.14094 2.6181 4.58743 3.58868 1.28017 33.1064
111 early 3583 674 4.98577 3.2247 4.54063 3.48244 1.24644 33.43
111 late  2946 547 5.12763 2.6514 4.62783 3.63439 1.30007 33.4308
112 early 3624 678 4.98124 3.2616 4.51308 3.49619 1.25662 33.7533
112 late  2965 522 5.1828 2.6685 4.61211 3.63752 1.31602 33.7542
113 early 3637 672 5.04042 3.2733 4.54292 3.49086 1.27688 34.0756
113 late  2953 528 5.13207 2.6577 4.62529 3.63877 1.30579 34.0765
114 early 3619 666 5.00359 3.2571 4.48855 3.51747 1.26941 34.3966
114 late  2959 519 5.20547 2.6631 4.60814 3.68463 1.33288 34.3975
115 early 3682 723 4.98696 3.3138 4.62548 3.59928 1.27838 34.7256
115 late  3015 578 5.03814 2.7135 4.71162 3.72797 1.28159 34.7265
116 early 3712 697 4.90436 3.3408 4.65256 3.60618 1.25566 35.0599
116 late  3015 542 5.00365 2.7135 4.73394 3.72312 1.28756 35.0608
117 early 3696 681 4.89746 3.3264 4.58164 3.56077 1.23323 35.4074
117 late  2985 522 5.0727 2.6865 4.67954 3.70423 1.27672 35.4081
118 early 3611 626 5.01994 3.2499 4.49451 3.45594 1.25921 35.7782
118 late  2930 493 5.19454 2.637 4.6 3.61063 1.29966 35.7789
119 early 3588 658 5.05853 3.2292 4.47035 3.4372 1.26338 36.1234
119 late  2937 519 5.17501 2.6433 4.56651 3.59053 1.28975 36.1241
120 early 3639 702 4.98379 3.2751 4.51547 3.49964 1.23605 36.4638
120 late  2971 537 5.14069 2.6739 4.61858 3.64031 1.28172 36.4647
121 early 3641 670 5.01071 3.2769 4.46662 3.46795 1.2568 36.7926
121 late  2966 503 5.20297 2.6694 4.56771 3.64567 1.29838 36.7935
122 early 3611 645 5.09499 3.2499 4.4096 3.45123 1.26336 37.1191
122 late  2982 501 5.17103 2.6838 4.48563 3.59357 1.29376 37.1206
123 early 3680 698 5.00054 3.312 4.54188 3.52454 1.26005 37.4635
123 late  2983 543 5.1465 2.6847 4.67083 3.70242 1.30003 37.4643
124 early 3726 743 4.92083 3.3534 4.58622 3.57025 1.22786 37.8457
124 late  3013 559 5.09957 2.7117 4.71912 3.7679 1.27879 37.8465
125 early 3649 636 5.03645 3.2841 4.58537 3.52024 1.26062 38.2545
125 late  2972 506 5.18136 2.6748 4.69526 3.67807 1.3035 38.2559
126 early 3639 667 5.04836 3.2751 4.6248 3.52575 1.27672 38.6377
126 late  2968 506 5.20384 2.6712 4.72816 3.68989 1.30391 38.6385
127 early 3649 681 5.04604 3.2841 4.59168 3.54208 1.25925 39.0074
127 late  2995 537 5.1813 2.6955 4.7372 3.73731 1.28881 39.0082
128 early 3671 676 5.04304 3.3039 4.71721 3.56228 1.25552 39.3719
128 late  2984 520 5.17862 2.6856 4.83071 3.73835 1.27111 39.3728
129 early 3628 644 5.08186 3.2652 4.62161 3.50868 1.24835 39.7299
129 late  2980 504 5.2151 2.682 4.70648 3.66956 1.27315 39.7309
130 early 3620 640 5.1163 3.258 4.57355 3.50969 1.26961 40.0669
130 late  2949 497 5.23126 2.6541 4.69674 3.68444 1.28281 40.0676
131 early 3620 671 5.07624 3.258 4.64896 3.5205 1.25166 40.4181
131 late  2938 512 5.24506 2.6442 4.75908 3.68361 1.29033 40.419
132 early 3638 700 5.04343 3.2742 4.6749 3.59151 1.24519 40.7572
132 late  2993 560 5.12462 2.6937 4.73571 3.6826 1.27097 40.7581
133 early 3672 679 4.9921 3.3048 4.64187 3.57558 1.23693 41.1204
133 late  2977 522 5.08297 2.6793 4.72095 3.7313 1.25059 41.1227
134 early 3657 680 4.95187 3.2913 4.62023 3.60239 1.21493 41.5733
134 late  3003 524 5.09524 2.7027 4.73327 3.78485 1.25008 41.5742
135 early 3717 714 4.9244 3.3453 4.69519 3.62491 1.21334 41.9285
135 late  2999 525 5.13805 2.6991 4.81673 3.80712 1.27142 41.9294
136 early 3675 676 5.00898 3.3075 4.73968 3.60055 1.23156 42.2768
136 late  2978 506 5.19275 2.6802 4.82706 3.72904 1.26158 42.2778
137 early 3624 646 5.08885 3.2616 4.6354 3.53375 1.23731 42.623
137 late  2950 500 5.24475 2.655 4.72361 3.7109 1.26847 42.6239
138 early 3631 681 5.07353 3.2679 4.60299 3.51401 1.23327 42.9673
138 late  2941 505 5.25978 2.6469 4.70511 3.71044 1.27678 42.9681
139 early 3589 648 5.12956 3.2301 4.63257 3.5567 1.26358 43.3107
139 late  2955 512 5.27851 2.6595 4.72376 3.68757 1.29543 43.3116
140 early 3635 680 5.10399 3.2715 4.70122 3.6019 1.24897 43.6613
140 late  2964 537 5.26417 2.6676 4.80791 3.75388 1.27767 43.6621
141 early 3641 677 5.09942 3.2769 4.68165 3.56115 1.23373 44.0106
141 late  2957 518 5.18803 2.6613 4.75648 3.69851 1.26108 44.0116
142 early 3612 655 5.06589 3.2508 4.55822 3.4822 1.24474 44.36
142 late  2970 503 5.14276 2.673 4.6541 3.64566 1.25791 44.3609
143 early 3660 690 4.9847 3.294 4.54755 3.54695 1.22951 44.7118
143 late  2975 521 5.22824 2.6775 4.64254 3.70594 1.29143 44.7126
144 early 3666 691 5.05428 3.2994 4.56708 3.57607 1.25614 45.0635
144 late  2960 531 5.25135 2.664 4.62881 3.68139 1.31757 45.0644
145 early 3630 670 5.09752 3.267 4.46645 3.50365 1.27741 45.4106
145 late  2962 530 5.21438 2.6658 4.57287 3.65337 1.30756 45.4114
146 early 3663 701 5.02512 3.2967 4.54999 3.54145 1.24461 45.763
146 late  2993 544 5.11794 2.6937 4.66636 3.70703 1.26696 45.7639
147 early 3663 670 4.99891 3.2967 4.61274 3.54869 1.26017 46.1171
147 late  2950 519 5.12441 2.655 4.70128 3.70909 1.28068 46.1181
148 early 3662 712 4.93364 3.2958 4.51874 3.49048 1.22938 46.4684
148 late  2996 551 5.0771 2.6964 4.60004 3.64155 1.26101 46.4694
149 early 3673 677 4.95698 3.3057 4.51894 3.54175 1.23142 46.8238
149 late  3018 537 5.06428 2.7162 4.63425 3.71087 1.26011 46.8247
150 early 3700 682 4.94649 3.33 4.57584 3.56251 1.23514 47.1823
150 late  2982 524 5.07411 2.6838 4.67501 3.75176 1.278 47.1832
151 early 3689 707 4.91 3.3201 4.56641 3.57531 1.23123 48.0038
151 late  2971 541 5.03736 2.6739 4.70164 3.74587 1.27701 48.0047
152 early 3638 667 4.93046 3.2742 4.58971 3.53763 1.26168 48.3584
152 late  2991 516 5.06386 2.6919 4.71205 3.73831 1.28318 48.3592
153 early 3694 703 4.90985 3.3246 4.74934 3.65653 1.23227 48.7221
153 late  2973 538 5.00706 2.6757 4.83121 3.78777 1.25496 48.723
154 early 3589 616 4.97604 3.2301 4.6065 3.54939 1.25077 49.0716
154 late  2941 482 5.12649 2.6469 4.70645 3.71532 1.28834 49.0725
155 early 3583 642 5.02875 3.2247 4.6216 3.55585 1.25733 49.421
155 late  2943 511 5.15562 2.6487 4.71488 3.69838 1.28203 49.4219
156 early 3612 669 5.0155 3.2508 4.65713 3.56357 1.23699 49.7765
156 late  2991 527 5.17118 2.6919 4.75239 3.71032 1.26814 49.7774
157 early 3681 690 5.0144 3.3129 4.73037 3.6386 1.22711 50.141
157 late  2985 534 5.14137 2.6865 4.82391 3.77913 1.25662 50.142
158 early 3689 704 4.96937 3.3201 4.69598 3.61414 1.21036 50.5143
158 late  2997 557 5.17251 2.6973 4.79487 3.77373 1.2666 50.5158
159 early 3687 690 5.01736 3.3183 4.74726 3.62315 1.24437 50.9936
159 late  2987 518 5.14262 2.6883 4.84133 3.77458 1.25745 50.9962
160 early 3673 686 4.99537 3.3057 4.66266 3.58977 1.22298 51.4532
160 late  2985 521 5.20603 2.6865 4.79029 3.78317 1.27873 51.4541
161 early 3694 709 5.01489 3.3246 4.70691 3.65171 1.24337 51.8271
161 late  2993 533 5.11694 2.6937 4.81609 3.79846 1.27965 51.8286
162 early 3623 630 5.05327 3.2607 4.663 3.57932 1.24151 52.1925
162 late  2959 481 5.1416 2.6631 4.7654 3.70662 1.2609 52.1936
163 early 3624 665 5.01462 3.2616 4.6352 3.53374 1.23786 52.5516
163 late  2949 529 5.08104 2.6541 4.72459 3.68015 1.26043 52.553
164 early 3599 650 4.98277 3.2391 4.56278 3.48703 1.23173 52.9138
164 late  2957 513 5.09706 2.6613 4.68095 3.66746 1.27866 52.9149
165 early 3618 661 4.98314 3.2562 4.60689 3.52947 1.24627 53.278
165 late  2931 511 5.09928 2.6379 4.72198 3.70405 1.28284 53.2794
166 early 3613 682 4.94797 3.2517 4.57394 3.50699 1.26045 53.636
166 late  2954 512 5.1459 2.6586 4.66494 3.70406 1.30772 53.6372
167 early 3639 685 4.98901 3.2751 4.54018 3.52536 1.26491 54.0049
167 late  2938 525 5.08918 2.6442 4.64706 3.696 1.29714 54.0061
168 early 3580 642 4.99721 3.222 4.4846 3.44247 1.25866 54.3649
168 late  2969 498 5.13978 2.6721 4.60141 3.60944 1.29707 54.3661
169 early 3652 683 4.99151 3.2868 4.58076 3.51603 1.25986 54.7342
169 late  2964 510 5.14339 2.6676 4.69923 3.7004 1.30061 54.7354
170 early 3678 714 4.95079 3.3102 4.66928 3.57194 1.25449 55.1081
170 late  2979 549 5.00739 2.6811 4.76782 3.74971 1.2625 55.1093
171 early 3642 663 4.91378 3.2778 4.56594 3.5411 1.24272 55.483
171 late  2966 510 5.02461 2.6694 4.67816 3.71953 1.25725 55.4842
