// Initial random seed:
23

// RunInitializeCallbacks():
initializeSLiMModelType(modelType = 'nonWF');
initializeSLiMOptions(dimensionality = 'xy');
initializeTreeSeq();
NUMGENS = 30
BURNIN = 200
W = 50
SIGMA = 1.5
K = 5
A = 0.444444
SD = 1.5
SI = 1.5
SM = 1.5
L = 4
G = 2000000000
FECUN = 0.25
initializeMutationType(1, 0.5, "g", 0, 2);
initializeGenomicElementType(1, m1, 1);
initializeGenomicElement(g1, 0, 1999999999);
initializeMutationRate(0);
initializeRecombinationRate(1e-09);
initializeInteractionType(1, "xy", reciprocal=T, maxDistance=4.5);
initializeInteractionType(2, "xy", reciprocal=T, maxDistance=4.5);

// Starting run at generation <start>:
1 

gen stage pop_size births age density neighbor harm_neigh num_off time
151 late  3388 677 4.21429 3.0492 5.92031 3.94968 1.02922 15.0948
152 early 4208 820 4.19819 3.7872 5.86805 3.92295 1.02424 15.1904
152 late  3397 659 4.21813 3.0573 5.87767 3.95205 1.0209 15.1913
153 early 4218 821 4.20247 3.7962 5.91862 3.92114 1.02892 15.2879
153 late  3414 654 4.28325 3.0726 5.90607 3.92144 1.04306 15.2889
154 early 4269 855 4.22511 3.8421 5.94599 3.92572 1.02975 15.3856
154 late  3419 683 4.30623 3.0771 5.98615 3.98329 1.06318 15.3866
155 early 4242 823 4.27676 3.8178 5.95289 3.91694 1.06035 15.4835
155 late  3376 644 4.3202 3.0384 5.95452 3.98199 1.06665 15.4845
156 early 4198 822 4.27847 3.7782 5.75745 3.90649 1.06289 15.5779
156 late  3402 676 4.24927 3.0618 5.81736 3.94412 1.05585 15.5788
157 early 4189 787 4.26307 3.7701 5.82376 3.86902 1.05777 15.6742
157 late  3394 613 4.29994 3.0546 5.81325 3.91714 1.06924 15.6751
158 early 4205 811 4.27776 3.7845 5.7274 3.84738 1.05517 15.768
158 late  3357 634 4.3381 3.0213 5.73381 3.94523 1.07149 15.7693
159 early 4170 813 4.29736 3.753 5.67251 3.83763 1.06355 15.8603
159 late  3382 663 4.31254 3.0438 5.72285 3.92721 1.07599 15.8613
160 early 4216 834 4.26162 3.7944 5.81166 3.90209 1.07092 15.9547
160 late  3397 674 4.262 3.0573 5.79708 3.89023 1.07359 15.9557
161 early 4202 805 4.25393 3.7818 5.76622 3.88882 1.06045 16.049
161 late  3424 647 4.27453 3.0816 5.7617 3.90422 1.06922 16.0504
162 early 4255 831 4.24442 3.8295 5.81639 3.92385 1.07027 16.143
162 late  3373 655 4.31426 3.0357 5.8523 3.98691 1.08983 16.1445
163 early 4153 780 4.31616 3.7377 5.73967 3.8143 1.08981 16.2378
163 late  3406 625 4.38285 3.0654 5.71892 3.83139 1.09248 16.2392
164 early 4226 820 4.33838 3.8034 5.79438 3.87234 1.07359 16.3345
164 late  3389 659 4.36707 3.0501 5.81727 3.92844 1.08321 16.3359
165 early 4200 811 4.33071 3.78 5.77383 3.86042 1.06905 16.4305
165 late  3390 632 4.35988 3.051 5.81029 3.92106 1.08083 16.4322
166 early 4164 774 4.36359 3.7476 5.77088 3.7862 1.08477 16.5271
166 late  3344 602 4.42195 3.0096 5.78131 3.84037 1.09868 16.5284
167 early 4197 853 4.31999 3.7773 5.77162 3.75374 1.06981 16.6217
167 late  3329 671 4.35566 2.9961 5.8176 3.86078 1.0748 16.623
168 early 4103 774 4.34536 3.6927 5.76189 3.71638 1.07921 16.7141
168 late  3348 651 4.32796 3.0132 5.81508 3.78041 1.08393 16.7153
169 early 4194 846 4.25322 3.7746 5.93153 3.79919 1.05722 16.8106
169 late  3350 655 4.29313 3.015 5.95906 3.85705 1.08418 16.812
170 early 4172 822 4.25024 3.7548 5.96225 3.83811 1.06496 16.909
170 late  3333 637 4.28503 2.9997 5.98422 3.86522 1.07651 16.9103
171 early 4088 755 4.30895 3.6792 5.87872 3.78498 1.07705 17.0048
171 late  3274 595 4.34789 2.9466 5.90713 3.83165 1.08155 17.0062
172 early 4108 834 4.26217 3.6972 5.89371 3.80219 1.06865 17.1019
172 late  3302 670 4.24076 2.9718 5.89578 3.83606 1.05512 17.1032
173 early 4121 819 4.19922 3.7089 5.95006 3.82934 1.04999 17.1977
173 late  3301 645 4.23054 2.9709 5.96455 3.87205 1.06998 17.1989
174 early 4102 801 4.20917 3.6918 5.89313 3.81179 1.05217 17.2934
174 late  3319 644 4.22025 2.9871 5.88133 3.80624 1.04248 17.2946
175 early 4118 799 4.20738 3.7062 5.89155 3.84176 1.03545 17.3875
175 late  3357 663 4.19452 3.0213 5.85338 3.8582 1.03485 17.3891
176 early 4159 802 4.19283 3.7431 5.81862 3.85975 1.04809 17.4842
176 late  3325 623 4.20571 2.9925 5.81501 3.8993 1.05865 17.4855
177 early 4103 778 4.21862 3.6927 5.70708 3.79498 1.05825 17.5766
177 late  3313 609 4.2783 2.9817 5.67937 3.76535 1.06822 17.5779
178 early 4197 884 4.16655 3.7773 5.79238 3.88775 1.02883 17.6716
178 late  3401 716 4.19965 3.0609 5.77583 3.9157 1.0491 17.673
179 early 4235 834 4.17568 3.8115 5.75308 3.92248 1.05006 17.7674
179 late  3379 656 4.1968 3.0411 5.79256 4.00706 1.07251 17.769
180 early 4219 840 4.16212 3.7971 5.83654 3.9435 1.05665 17.8651
180 late  3392 671 4.18779 3.0528 5.86716 3.98266 1.06044 17.8664
181 early 4184 792 4.20578 3.7656 5.77006 3.89772 1.06716 17.9637
181 late  3376 635 4.2346 3.0384 5.7921 3.93318 1.05332 17.965
182 early 4141 765 4.26757 3.7269 5.76185 3.82407 1.06907 18.0607
182 late  3365 617 4.25349 3.0285 5.79063 3.8791 1.06776 18.062
183 early 4149 784 4.26079 3.7341 5.76841 3.82425 1.05736 18.1565
183 late  3325 623 4.25143 2.9925 5.78154 3.8875 1.06015 18.1579
184 early 4158 833 4.19937 3.7422 5.79547 3.8169 1.0582 18.2485
184 late  3350 679 4.22537 3.015 5.7953 3.84889 1.06478 18.251
185 early 4117 767 4.25188 3.7053 5.75675 3.81067 1.07335 18.3492
185 late  3346 620 4.27884 3.0114 5.80978 3.90482 1.08099 18.3504
186 early 4124 778 4.28298 3.7116 5.86267 3.88352 1.09311 18.4456
186 late  3369 633 4.27159 3.0321 5.88894 3.93737 1.10329 18.4468
187 early 4174 805 4.25491 3.7566 5.92535 3.90985 1.09487 18.5449
187 late  3325 630 4.25203 2.9925 5.96446 3.97078 1.08361 18.5461
188 early 4109 784 4.24994 3.6981 5.90817 3.85345 1.07179 18.6407
188 late  3282 620 4.31231 2.9538 5.89688 3.8866 1.09689 18.6419
189 early 4078 796 4.27538 3.6702 5.7259 3.76304 1.08926 18.7324
189 late  3265 622 4.38407 2.9385 5.73099 3.82396 1.11485 18.7337
190 early 4081 816 4.30752 3.6729 5.76515 3.79885 1.08772 18.8248
190 late  3312 664 4.3125 2.9808 5.79139 3.87602 1.07639 18.8262
191 early 4131 819 4.25926 3.7179 5.88831 3.87547 1.06415 18.9197
191 late  3369 665 4.26981 3.0321 5.88549 3.89787 1.06738 18.921
192 early 4177 808 4.25042 3.7593 5.90242 3.87547 1.0565 19.0171
192 late  3303 646 4.20103 2.9727 5.88596 3.95342 1.04662 19.0185
193 early 4115 812 4.17473 3.7035 5.7893 3.86093 1.03888 19.1133
193 late  3311 659 4.13108 2.9799 5.79278 3.85724 1.01117 19.1146
194 early 4108 797 4.13559 3.6972 5.75356 3.85536 1.01801 19.2083
194 late  3345 651 4.18087 3.0105 5.78754 3.91142 1.0272 19.2095
195 early 4188 843 4.13801 3.7692 5.86382 3.89119 1.01242 19.3062
195 late  3365 666 4.09272 3.0285 5.86608 3.97322 1.00208 19.3074
196 early 4202 837 4.0783 3.7818 5.87823 3.9223 0.998572 19.404
196 late  3377 661 4.08765 3.0393 5.84783 3.8892 1.00948 19.4053
197 early 4167 790 4.12311 3.7503 5.75176 3.87471 1.01824 19.5013
197 late  3381 624 4.13605 3.0429 5.80728 3.92254 1.02899 19.5026
198 early 4205 824 4.12961 3.7845 5.83743 3.90182 1.01165 19.5992
198 late  3345 657 4.07085 3.0105 5.87941 3.96022 0.993423 19.601
199 early 4112 767 4.125 3.7008 5.8066 3.79667 1.01581 19.6947
199 late  3366 627 4.14587 3.0294 5.80769 3.8113 1.03238 19.6959
200 early 4260 894 4.06596 3.834 5.9099 3.90788 1.01362 19.7928
200 late  3397 700 4.1307 3.0573 5.93814 3.95944 1.03562 19.7946
201 early 4190 793 4.15967 3.771 5.90569 3.89785 1.04415 20.0718
201 late  3362 634 4.15705 3.0258 5.88594 3.9222 1.05919 20.0728
202 early 4151 789 4.17682 3.7359 5.83561 3.832 1.0542 20.177
202 late  3364 618 4.15963 3.0276 5.86532 3.91484 1.0431 20.178
203 early 4228 864 4.10525 3.8052 6.01508 3.89894 1.01443 20.2869
203 late  3406 679 4.11216 3.0654 6.0115 3.9222 1.01497 20.288
204 early 4221 815 4.12509 3.7989 5.95613 3.95607 1.0263 20.3961
204 late  3366 632 4.16696 3.0294 5.96032 3.9846 1.03327 20.3973
205 early 4170 804 4.17074 3.753 5.915 3.88789 1.03189 20.5037
205 late  3297 613 4.23142 2.9673 5.94135 3.91939 1.04671 20.5051
206 early 4082 785 4.22538 3.6738 5.83675 3.7955 1.04998 20.6079
206 late  3309 630 4.25808 2.9781 5.84404 3.81225 1.05258 20.6091
207 early 4169 860 4.17342 3.7521 5.91014 3.86308 1.02591 20.7164
207 late  3361 693 4.20797 3.0249 5.93701 3.92776 1.03392 20.7176
208 early 4128 767 4.24031 3.7152 5.80031 3.8209 1.04845 20.8246
208 late  3327 612 4.18545 2.9943 5.83056 3.87915 1.03126 20.8259
209 early 4143 816 4.16413 3.7287 5.79349 3.83682 1.03234 20.9328
209 late  3300 640 4.20697 2.97 5.84619 3.93869 1.03606 20.934
210 early 4118 818 4.17266 3.7062 5.78765 3.84723 1.02865 21.0415
210 late  3288 644 4.19191 2.9592 5.75067 3.86537 1.02068 21.0427
211 early 4113 825 4.1505 3.7017 5.73455 3.82695 1.00389 21.153
211 late  3356 673 4.18713 3.0204 5.73988 3.84465 1.02414 21.154
212 early 4186 830 4.15862 3.7674 5.87586 3.87172 1.01601 21.2666
212 late  3362 660 4.18679 3.0258 5.91168 3.9055 1.00714 21.2678
213 early 4129 767 4.2233 3.7161 5.78575 3.81185 1.02882 21.3794
213 late  3378 621 4.20989 3.0402 5.76173 3.81723 1.02783 21.3805
214 early 4208 830 4.18227 3.7872 5.77381 3.84538 1.02067 21.495
214 late  3398 675 4.27457 3.0582 5.80634 3.93316 1.03296 21.4961
215 early 4276 878 4.19153 3.8484 5.83771 3.92076 1.02058 21.6148
215 late  3471 713 4.23019 3.1239 5.85727 3.94786 1.03976 21.6158
216 early 4342 871 4.18102 3.9078 5.90636 4.00192 1.02626 21.7376
216 late  3481 691 4.24648 3.1329 5.92966 4.06779 1.03792 21.7387
217 early 4312 831 4.23539 3.8808 5.88022 3.98741 1.05125 21.8605
217 late  3474 659 4.21877 3.1266 5.89507 4.06248 1.05009 21.8615
218 early 4330 856 4.18707 3.897 5.95798 3.97849 1.04365 21.9852
218 late  3463 676 4.19636 3.1167 5.93535 3.99964 1.04476 21.9862
219 early 4293 830 4.19171 3.8637 5.93861 3.92369 1.04263 22.1149
219 late  3433 657 4.26012 3.0897 5.97184 3.98172 1.0702 22.1158
220 early 4245 812 4.25395 3.8205 5.86666 3.85133 1.06596 22.2356
220 late  3380 632 4.26716 3.042 5.8441 3.83774 1.06686 22.2365
221 early 4166 786 4.2734 3.7494 5.69088 3.76876 1.07441 22.3513
221 late  3376 636 4.3128 3.0384 5.6941 3.84069 1.09923 22.3522
222 early 4176 800 4.29502 3.7584 5.67614 3.76812 1.08142 22.4691
222 late  3362 628 4.31975 3.0258 5.7084 3.88396 1.09459 22.4708
223 early 4173 811 4.28589 3.7557 5.65467 3.85373 1.07668 22.5945
223 late  3369 653 4.28109 3.0321 5.64633 3.8861 1.08222 22.5959
224 early 4188 819 4.24833 3.7692 5.61089 3.88122 1.06805 22.7174
224 late  3367 647 4.29492 3.0303 5.59858 3.87454 1.09653 22.7189
225 early 4183 816 4.26201 3.7647 5.58855 3.85647 1.08224 22.8402
225 late  3364 647 4.2931 3.0276 5.66897 3.93294 1.09245 22.8413
226 early 4185 821 4.25472 3.7665 5.71474 3.84529 1.08029 22.9644
226 late  3341 652 4.27387 3.0069 5.80001 3.99133 1.07722 22.9656
227 early 4208 867 4.18726 3.7872 5.84612 3.86443 1.04634 23.093
227 late  3403 687 4.22421 3.0627 5.8346 3.95429 1.04966 23.0941
228 early 4239 836 4.19391 3.8151 5.82874 3.93112 1.04459 23.2248
228 late  3402 680 4.17078 3.0618 5.83382 3.97493 1.04292 23.2258
229 early 4282 880 4.10813 3.8538 5.82884 3.95338 1.03153 23.3582
229 late  3476 699 4.16398 3.1284 5.87668 4.05758 1.04776 23.3593
230 early 4349 873 4.12739 3.9141 5.98096 4.02448 1.03449 23.4957
230 late  3439 676 4.14685 3.0951 5.98023 4.05723 1.03024 23.4966
